AddressGUID,AddressID,Region,State_Province,City,PostalCode,CustomerGUID
967382d1-0cea-4d3a-b478-dc1d09560bc3,1989,West,California,Los Angeles,90045,23253987-cd73-4d21-ba80-66dba5ec3f01
f819c69a-3f9e-4d2f-99da-70bcbd5af9cb,1990,East,Connecticut,Middletown,6457,4ddf4b15-d420-4f10-99d7-3caa06d4277f
0c697049-e5e1-462f-ae52-3f1c94131353,1991,East,Massachusetts,Amesbury,1913,eff18297-e87a-406e-8af7-2946d975b0e1
e4b4fd9e-07fd-4f21-8b37-385635fd5eba,1992,East,New Jersey,Hillside,7205,dbbaa3a7-7e12-4b13-b614-44717e707d3c
f2d84e72-b231-4875-9901-ab6439b12de9,1993,West,Wyoming,Rock Springs,82901,fa973b7c-045f-4691-af46-e61f821e459d
ad69274c-c393-410e-a8de-d24e9e73996f,1994,South,Louisiana,Lafayette,70506,dea3408c-cf44-4dd5-a85e-d72e0535e25f
e0f5ba4c-675d-41b7-acff-fccb7918f79d,1995,West,California,San Diego,92024,9d1ea86d-4280-4bf7-963d-6ab295eaa9dc
932010c3-5f51-4c76-b956-d334ba4e4bc1,1996,Central,Illinois,Kankakee,60901,ba1562b4-01b9-4877-a262-2588d35bd1bd
0939362f-c8d6-46e5-a276-6222a62d9bc6,1997,Central,Illinois,Lake In The Hills,60102,b0c61c5d-77dd-4507-a55f-79ac7488b799
f86c340f-e89f-4146-97e6-82e2753ecbd9,1998,Central,Indiana,Munster,46321,9618fdb3-f8b4-45c4-a857-50aebea06259
c30f680d-6d59-4e3f-930d-4ce3369e0b7e,1999,Central,Texas,Missouri City,77489,e2772be5-d3e9-455d-9205-38b441ba15a6
b4721e26-12fb-433e-a258-3ae1d78a6a0d,2000,West,California,Daly City,94015,f3a3c409-b8d4-48c6-8603-4e17513373f6
a56cd3e3-e77d-41b7-a70d-5b2dc6b0f650,2001,East,Connecticut,Cheshire,6408,a38ddbbc-a656-4962-9176-7cea0dce7608
c43fcd8c-60ef-4941-b85b-547efbc0e99b,2002,East,Maine,Bangor,4401,33e575f7-b4b1-467a-bbc6-8f54945022b0
e43afda3-efb3-406b-b378-c1aa230c147c,2003,East,Maine,Sanford,4073,716dcbd2-9781-4bc6-aede-c3c0f5d943fb
ab0c60b1-3cf9-4ebf-bbe2-f55ac4718262,2004,East,Maine,South Portland,4106,98bd9922-d20f-467c-876b-fbcf61fa2bfb
c75cfbb2-1f78-4bda-9873-5ba598f8cb97,2005,East,Massachusetts,Andover,1810,4c01905c-cb0c-46f3-a6fb-3a6ce2ee84be
684f36af-870f-4c80-9044-1e9e62125839,2006,East,Massachusetts,Boston,2111,6b34e093-282c-40de-bded-ef9120fe4947
093f86e8-7c51-4de9-b1c9-9c8e633fc773,2007,East,Massachusetts,Cambridge,2138,727f608d-98d0-47b4-97e1-8ec7c1d80a4f
24a05883-2459-4e2d-b1b8-84b90f30f629,2008,East,Massachusetts,Pepperell,1463,507d0d09-3d19-4362-977b-40ffbc522a6d
93f124da-3b4d-41d4-9210-8b878f0b7aae,2009,East,New Hampshire,Londonderry,3053,82b23d1f-2860-492f-8adb-f1eda8ea3210
99272d6f-d2fd-4c20-8aaa-57a5c840955e,2010,East,New Jersey,Edison,8817,442a8c98-7127-401e-bf68-120c0c16269c
7e1b32ae-dceb-4730-aa4f-8d2c607693e5,2011,East,New Jersey,Englewood,7631,f7d6f08c-3a2a-4742-bd13-a3420e279aa0
b5b7dcc6-e8c2-4bc6-9ae5-191f94366004,2012,East,New Jersey,Long Branch,7740,5fca205c-e2fb-43ca-965a-53269c7f8d2e
3a01e23f-3f45-41ab-8406-ebcd29e7fe19,2013,East,New Jersey,Roselle,7203,20876247-a681-402c-9c89-609300236911
9396e4df-fe8b-4b43-8930-99f68ec48034,2014,East,Rhode Island,Central Falls,2863,adcf0a85-3429-4f42-8121-461aa3db19c4
77930e97-2f40-4ffc-8279-4a412e661262,2015,East,Rhode Island,Providence,2908,3511381a-b619-457c-9bf5-2f34c4f5b6e7
e306a6e6-7138-4a3f-90b7-a3b866b79ab5,2016,Central,Texas,Corsicana,75109,022503ad-b337-4c57-ba47-b218ff9137d0
b36b7b7f-e0bc-49e9-972f-53b6296afdd7,2017,East,Vermont,Burlington,5401,8d1adbba-df27-4b53-8a0c-5029e9add14d
453d3e45-3685-4ea5-ba2e-856babd333b4,2018,East,Vermont,Colchester,5439,39191a74-d134-44fb-a250-a20daef31fbd
79788a06-629f-4b9b-9823-b08aada98201,2019,South,Alabama,Oxford,36203,8eaa52f7-3b7c-4dd5-8427-29c53de9fce5
f5f01b43-fa66-423c-99eb-ac9365fd100a,2020,South,Louisiana,Lafayette,70506,f35bb438-d31f-42a3-91ca-7087190d6de1
2addea8c-a89c-4f15-bb57-17d320395ac6,2021,South,Louisiana,Lake Charles,70601,3da470ba-2503-4e6c-9d4a-87571b4c5aa6
e28f7ecf-df55-42c8-8cb0-af2e00ea5fa6,2022,West,California,Antioch,94509,eb538f27-63a6-410e-9da5-657b8b616ff7
ec0fac57-e237-4069-8b39-424f692722ac,2023,West,California,Apple Valley,92307,8992b964-ec69-49c9-bfe8-879eda03f8df
fe767c7c-1c94-4c1a-a565-685ccfb9698b,2024,West,California,Atascadero,93422,1688fc72-b325-401a-a814-38d499d097c8
c1731398-2305-44b9-9be3-ea5d5cc9c0f0,2025,East,Connecticut,Colchester,6415,61b69385-aa47-49e7-bfb0-0ca3e939c66b
3834dcb1-b351-44ab-b6a1-e1f49e10e712,2026,East,Connecticut,Naugatuck,6770,91f12767-32b2-4709-be10-40e53b10fe60
887cba62-9ce8-4ae9-ad27-3d257fb69dee,2027,East,Maine,Bangor,4401,34a35800-4c64-413f-9275-35aa44927a91
4b0b63c9-9236-4c97-955c-e3ad743aa86e,2028,East,Massachusetts,Needham,2492,974e9fef-07b1-473c-add9-e2319af0c5bd
dc89711b-365e-4cb6-a7d3-4a96a04307ff,2029,East,Massachusetts,North Pembroke,2358,a93d32af-bfa7-4a90-9208-c509e0f7a8cc
4508e933-e9c7-4465-afa7-6f9fa3c39492,2030,South,Florida,Winter Haven,33881,0ab5b1d2-40c7-4be3-8a4e-1ce12c7ba634
8418b960-7460-4c0e-923d-56597a673415,2031,South,Florida,Winter Park,32789,e5838a9f-a5ed-4332-b3be-c7568b15b52c
c7ffbc2c-a91d-4670-b641-99b7632c4b23,2032,South,Florida,Winter Springs,32708,b229c501-0f4c-40b4-b675-ea8bb0743050
3c68bb71-0210-4095-94ef-37555cff2f96,2033,East,New York,Rye,10580,1a291e63-4287-4b71-ba1e-d22fac5b2948
bcc0ec5b-5fab-4b66-8889-181e668df6f2,2034,South,Virginia,Richmond,23223,f1ef84b6-170b-49a3-9b07-e3102eec2e70
9f2307c6-090e-4e6e-97ec-e861f3c78f80,2035,South,Virginia,Roanoke,24017,cb23f67a-1bc9-4869-a995-c360c2bd5928
5e922f94-c44a-4895-bc05-071841ceb7e0,2036,South,Virginia,Springfield,22153,aa14c9bb-01ca-44c9-9ac3-4ed26dd3a75c
6cba2483-4e42-415d-843a-e420a64c01da,2037,South,Virginia,Suffolk,23434,371bfae2-ca17-49cb-a35c-c7c4738e3a98
c68f645a-564e-4d14-bc26-523af9d7bf8d,2038,South,Virginia,Virginia Beach,23464,40a6d942-c9e1-4f35-bb52-d9e26dd8264f
7aa98a28-9f6a-4f3f-b320-49cb37544ee3,2039,West,California,Los Angeles,90068,2e046dec-ff65-4aa6-950c-b6bd493ebcc8
76c3b4c3-fa7a-48a4-bfde-e9cef3337964,2040,East,Ohio,Whitehall,43213,3e89bea0-43d3-4655-82fd-6807c7a3c96a
19ce832f-81ef-462a-a4b2-70a16cbcbd39,2041,East,Pennsylvania,Wilkes Barre,18705,d3f345ca-60e3-43a6-93d0-f7ca3c95bb84
10b2c457-8126-4d63-84e0-43ae375c8ef6,2042,East,Pennsylvania,York,17403,4deca0ea-5de1-45fb-b2f4-998a94889b6f
19de38df-ff44-48f4-b36d-1bc7bad8a661,2043,Central,Wisconsin,Kenosha,53142,8e0f54a9-e854-45ff-8d99-82f8f3373141
ba1a2160-8977-4b43-a4c6-473fe182d8b0,2044,Central,Wisconsin,La Crosse,54601,6a73f085-0c3d-465d-8ace-0587dab156fb
cbd3d646-f8c2-4fc7-b253-1ae36e385bbd,2045,Central,Wisconsin,Madison,53711,0c25dcc8-5d4d-4cca-b1d6-7dff5689a91a
efc21670-acda-487f-ac3e-482f1d06e1ec,2046,Central,Wisconsin,Manitowoc,54220,8efda188-0b20-4472-83a7-0ee80e36229e
0644084e-966a-423e-a2b4-e37492ed398e,2047,East,Ohio,Mentor,44060,d79c24fb-550e-4ae7-9d1b-181a8506f789
e93d8a71-bdbf-477c-b241-2e129965c4b2,2048,East,New York,Oceanside,11572,643a4d55-f4fa-4ac1-bec6-85ffb0e56ff6
a2c29aa5-78a8-44fe-8dc7-183ea910ce81,2049,East,New York,Ossining,10562,b07129e2-e8e1-439e-b9b2-d41110af26a1
47f9e426-c9db-4706-9bfd-ddc7a0ab8b53,2050,East,New York,Plainview,11803,114fcbba-273a-4ab9-ac0e-13488b0a64bb
7d75c16c-b916-424c-89c3-173b41571bb4,2051,Central,Minnesota,Fridley,55432,55c017a3-5ff2-4af6-b789-d8f31a90010d
610a386f-8175-45d6-801f-ded935c91f6d,2052,Central,Minnesota,Inver Grove Heights,55076,34fb3137-6419-4e98-9e8a-8df131ac7364
ce679250-f2de-4d24-b135-08136ec11520,2053,West,Washington,Seattle,98144,35dad4da-4b58-461a-9f03-8c5d7394b6fd
7cfb61df-8b7c-47b9-b580-24ced32015db,2054,East,Pennsylvania,York,17403,bf010521-655d-46bb-ba43-ee7c0025ef75
2f4d712a-5c28-4b0f-bbf6-5d9bf1de2977,2055,Central,Texas,Houston,77070,407d6286-99b3-4de2-9c59-852e694947a4
7d54d499-7a85-4f95-9141-5a56320987dd,2056,Central,Wisconsin,Muskego,53150,f3767a68-8a0c-42fa-b446-c10271b71ea2
2deadf95-a80c-48ff-8d96-b3e5d3b8e6a8,2057,West,California,Danville,94526,6a5ac3ce-45be-4082-b070-a532af96eacf
75bf1690-19c3-4e92-a829-ee0d48baa666,2058,West,California,Davis,95616,b8048bb4-c414-4763-a279-8ae3767106f9
5558e229-e206-4d15-b286-c475adbce204,2059,East,New York,New York City,10165,fca9569e-1789-4f85-aced-415989a8f92f
27aa518f-e638-40d5-89da-1c3e324fb72a,2060,Central,Texas,Corsicana,75109,63a1bf3a-3b5a-4c4e-b538-fe2e14c64018
02758291-6665-4abd-8f65-945fd59e9c26,2061,South,Alabama,Mobile,36608,4a3607d3-ff59-44b7-b572-6e9eb3f25f72
3151fdcd-405f-465f-b9f9-06cab6bdebdd,2062,South,Alabama,Montgomery,36116,600e6b9b-a14b-456b-9b44-476027828d89
10116c2b-ccf7-4e5c-9cfa-13fdd3929328,2063,South,Alabama,Montgomery,36116,0ee60898-1f77-4728-bf1f-b57c9baf1eb8
6396aba4-2b0e-4b24-964b-88b9e765bbe0,2064,South,Alabama,Opelika,36801,e62f5d0d-4df1-4abd-a9d9-17b185c8a39f
08bf862c-1a47-4550-abd5-4e7990bc076d,2065,South,Alabama,Phenix City,36869,e05a7188-3924-4c6c-9cfe-9874f9a83918
af6ccc54-4b47-43d7-8e32-2c8c8cf66521,2066,South,Alabama,Prattville,36067,055a3ce5-f44d-4f4c-b31e-f9b8ea25ce50
3e239d4d-1cd1-4f28-9088-0b1362697665,2067,South,Alabama,Tuscaloosa,35401,4029e75f-0289-4fdc-a98e-68bf624c9c17
515d2834-2293-49e3-a931-8f03bad5cdb2,2068,Central,Michigan,Holland,49423,4bf1379a-240d-496e-8692-98cca43c23a3
32701b96-067a-4439-a474-bc200d836822,2069,Central,Michigan,Inkster,48141,6b68c73a-92d3-494d-8b40-45ac8c47cf38
4e9d4cad-e79c-4204-a39d-52ea76e3786f,2070,Central,Michigan,Jackson,49201,d11a73c1-8b36-49a6-bd95-af79344c564e
a8b342e1-f487-4269-812f-e45604bfad50,2071,Central,Wisconsin,Manitowoc,54220,85039c26-3803-4ce7-9a62-f07614e2132e
6f4cbe41-efa4-4612-add0-10b5ae2f7968,2072,Central,Wisconsin,Menomonee Falls,53051,08244f83-6cec-4035-826f-9d7209b6507b
127f86f1-ee2b-4cb9-9596-e2e2a7d95062,2073,Central,Wisconsin,Milwaukee,53209,28a758aa-d9bd-4d52-a7e2-b6ba755e48be
c3231122-cf56-439c-851c-ac736a124bb9,2074,South,Florida,Winter Springs,32708,d74e33fe-e832-4ae5-9003-5833e329c493
7f1af577-5a27-47f2-8b22-4bb4c2c7175d,2075,South,Georgia,Albany,31707,fed71819-2bb2-48b2-b2f9-4760135c2798
db4e9167-7ae1-45b7-815c-6f7ae1c7f4ad,2076,South,Georgia,Athens,30605,e33be9fb-21ab-4f80-93ef-b136f475fcdb
8a45350e-72b2-4423-951c-8e545e92f568,2077,South,Georgia,Atlanta,30318,b5c1018e-21e0-4c30-b90a-befa61d83c88
b6580c99-5790-4aeb-bd86-b6cd1ecc6f95,2078,Central,Indiana,Munster,46321,84124474-382f-43a3-8a7f-3b46ddb1fdc0
e5542cf8-60fc-4107-9b6c-e03680f4a057,2079,East,Connecticut,Meriden,6450,01c97ca8-d2c8-452d-a2ba-6035c0cdc66e
12f4135c-1c59-4fae-8ab3-cdcb21bfc38d,2080,East,Maine,Gorham,4038,c1888556-c39a-4648-b819-1232211ccffd
5985d235-d5b7-4b69-976c-a5a732bfda06,2081,East,Massachusetts,Southbridge,1550,5e8fc148-bdf2-4d3a-9e69-644633fb5aa7
ef09edc0-004c-4812-8168-63201f88fdaf,2082,East,New Hampshire,Merrimack,3054,f081f343-b818-4670-9572-39b570a86c0f
abcdc82d-ba1c-4f41-9f5c-0c951fb302db,2083,East,New Jersey,Bergenfield,7621,a9b89b9e-a85e-4cb6-ba17-c1525a6f620a
d15f8bff-ca10-4413-9815-b1b26de132b9,2084,East,New Jersey,Hackensack,7601,4ada0aa1-5ac9-403d-9d83-f1cdbebe3009
ce35c2ee-31c7-45ad-b94b-1c4086210b88,2085,East,New Jersey,Iselin,8830,1349f6bc-1461-4d5c-9d8e-d876be0ca5a7
01af83c1-1c8a-422b-b6d6-1def05ac3741,2086,East,New Jersey,New Brunswick,8901,09a699d4-e7e3-406a-97c6-9a645f0c9cc9
55d12c8b-d15c-4774-ad8d-9417e02ce87a,2087,East,New Jersey,Passaic,7055,030355fa-8823-42b5-a416-fb41ae733a91
ce18ae8e-300a-4995-9fb0-686cdc883ecc,2088,East,New Jersey,Sayreville,8871,77cd9416-ae21-4d1e-9d3e-1c170c0c2959
c784ba7e-d74d-43ae-950a-96a76d341caf,2089,East,Vermont,South Burlington,5403,adabe2ba-cca4-47a1-bee4-d21233f7e28a
d6cf1f1d-e9ef-45ba-9184-be3c73123031,2090,West,California,Davis,95616,f8650eba-4648-406c-918e-8eba3ddc36ba
66d2d095-b7c5-4320-92d6-997c6e916b91,2091,East,Massachusetts,Braintree,2184,ad0bb2b8-26bd-41fb-8e4e-9e029c36f6d5
e4fb5226-ea3b-44d8-a4d0-d1ac49958425,2092,East,Massachusetts,Swansea,2777,5f32e89b-6fa4-4b6a-919a-ca7e86224821
53124205-200d-46af-a8fd-48fcb5dcaca8,2093,East,New Jersey,Fords,8863,5b81d68d-bd0b-49db-bbe9-5beede99acac
a2886876-aa10-48c7-9e77-274bc9531e71,2094,East,Vermont,South Burlington,5403,dcfac4ac-848f-4296-8332-48064443d826
7f68adea-20f9-4b1b-b35b-bf0741c84751,2095,Central,Michigan,Portage,49002,a7033288-3563-4792-850f-0b4d444a7e6f
6f70510b-cc6a-4b49-b424-406f2efeb4a5,2096,Central,South Dakota,Aberdeen,57401,9236aea6-ffee-410d-a6f4-18c8a000e86b
2f2554ca-8324-4dc4-b9e2-2f198cd0d5ee,2097,East,New York,New York City,10004,ac492f0c-ab79-468c-b108-6f392f5ca850
2144469f-4bea-472a-8a1d-001e0511aab5,2098,Central,South Dakota,Sioux Falls,57103,278e3741-ff1a-4610-98b5-b12d49f4e8e6
451f8ff6-f57a-4e38-8c16-d0afe53caed0,2099,South,Tennessee,Bartlett,38134,c908954b-49c5-498e-9673-cd1e994ceaf7
7f63ab51-f93d-44f0-9f0c-fb2e661ab7fa,2100,South,Tennessee,Brentwood,37027,7b9df735-c767-48f3-a58c-e314d22be97b
0448983c-cdc3-43ef-aa58-ab83c3965afb,2101,South,North Carolina,Wake Forest,27587,d0123d60-dacd-4a1f-a06b-54823acfaf4c
4d20aa93-ac20-4a60-b42f-419c3e4b1fe5,2102,South,North Carolina,Wilmington,28403,eda0b6d0-8d5e-4c95-9243-d702e6bc28fb
b15f8307-38b0-4dab-b2c5-0ac57c864cc8,2103,West,California,Menlo Park,94025,2cf764ca-43ec-4ff8-b1b4-42ed6638eacb
36584ed2-1ed7-42d0-8aa0-545be13fed74,2104,Central,Oklahoma,Moore,73160,f48ba0f6-c9ad-45f8-8e95-17e60923bdc9
7ea6decb-63f5-4f47-bb24-a69ddd59ed90,2105,Central,Oklahoma,Muskogee,74403,e863b3f9-8c8a-4925-857f-cd42f98f735c
98506f27-b8fe-4835-891c-5aa9223e338c,2106,Central,Oklahoma,Norman,73071,c7cb0e47-2e0a-4a39-9e10-ae930aadb65e
a6e2941f-ea23-415b-8f25-f9f7f200d545,2107,Central,Oklahoma,Oklahoma City,73120,29516ad2-058d-4ceb-8392-3e13611e0d58
7c1018c4-8788-43c0-95e9-bdfff984bdb3,2108,Central,Oklahoma,Owasso,74055,d8481470-b085-4e31-a2fe-be3d73ca3207
f68cf4a8-6557-476d-80d3-68ba78205b21,2109,South,Virginia,Virginia Beach,23464,609b3d35-feb9-4dcb-96fe-b0f375412d3a
8ea6ae0e-c79c-4ed7-874a-045435cc2651,2110,South,Virginia,Winchester,22601,da9455ff-6d47-4b7d-82e9-f7a6b018a352
0c4b6b90-cbe9-479e-8cb3-177cfe1f01d8,2111,South,Georgia,Warner Robins,31088,c13e9b34-5c65-49af-be73-1a96fe2d8b33
fe069a40-4853-4af5-9a5f-2c2874460806,2112,West,Idaho,Boise,83704,e8735cee-dfb4-4231-bad5-6402d2a9aa96
a5cfbd44-b290-4135-9e3c-a5b5dbfbb0bd,2113,West,New Mexico,Roswell,88201,bade70bb-7f98-4779-a227-4c21ba96dc69
b5898f2d-9346-4ca3-b009-171c94ff751b,2114,South,Florida,Miramar,33023,1d87fe07-84b7-4e95-b74c-8556d3cb263c
89eaae09-dc3a-45be-92aa-8f24f7c26046,2115,West,Idaho,Boise,83701,5c6fe1e8-83df-4838-a73e-2d7feaaeb260
f43ac82a-b34d-4ee6-b782-a403f730b016,2116,Central,Oklahoma,Owasso,74055,248180d5-a017-4210-8590-835b31a0c1c4
584d4679-50a1-4e03-87a5-5e08e35e51f9,2117,Central,Oklahoma,Ponca City,74601,9467637e-443a-40f3-b66b-1805ea408797
d9d2317c-4615-40d9-b18f-c5e2c7c01e47,2118,West,Washington,Seattle,98103,27a1e5e0-b122-4d34-ba54-fa314e7f6641
4eb2b6f1-e13f-458f-b022-ed96332ef5a0,2119,West,California,Bakersfield,93309,d91e5c69-5bf6-47a3-b6c5-9a7129536f7e
df69222a-8435-43fc-9cbc-f1da0e6a8ac0,2120,East,Maryland,Edgewood,21040,31d5a7bd-5a51-41c1-bce1-77f0aac6a42b
a4be09bb-95f1-4efb-b8a4-fa2b32fb7290,2121,East,Pennsylvania,Baldwin,15234,6842a7e6-f44d-4ba6-aa34-030e0438a28a
8ce424e2-9480-4e6c-9d34-be3b7a22d7ba,2122,West,California,Bakersfield,93309,fb994d65-b3c2-4136-b7ce-9beabba6ef86
e4b02cc0-cecc-4a63-a678-4685523a372c,2123,Central,Kansas,Derby,67037,411f58e0-2cac-4f10-a47c-419237cec148
4785866f-1fab-44f9-8ea6-d8951e3af8db,2124,South,Georgia,Atlanta,30318,f93cede7-ddab-4c92-922c-204f5acbbdfb
3249bb0a-fb9e-4c8f-88f6-bdee43c97b93,2125,South,Georgia,Augusta,30904,7535cb04-b515-4103-9193-03591fff6358
39ac5fcc-fd2d-4dee-ae68-6725913b1155,2126,South,Georgia,Columbus,31907,2d6d76e2-4fa0-44f6-9eb7-e0c60f1e5553
764cf7c6-1211-4e6e-ab89-ad92ab932e0b,2127,South,Georgia,Dalton,30721,ddac5b6d-c7c6-498f-a20d-9f5525b8d0fc
3cbea391-4f64-4efa-84a1-9ade15cd866b,2128,East,Maine,Gorham,4038,079e4af9-72dd-4500-a76a-5a3ffb1155ba
a7e81f57-8403-44aa-a720-1c7ad8882a24,2129,East,Massachusetts,Watertown,2471,4bcad61f-e1c8-43b8-8570-73545813b0d3
54322637-d4ee-413f-8057-feba1e284ceb,2130,East,Massachusetts,Wellesley,2457,61af15c8-e61d-4d3f-8ad8-e18b3a83d984
943052b4-3b16-4e68-9d1e-c198e1aef2b0,2131,East,New Jersey,Phillipsburg,8865,a4b1198b-9d04-4be2-bf46-cf04edc2c3fa
c829f748-060f-4021-95e4-7502e87aa36f,2132,East,New Jersey,Scotch Plains,7076,8234c0e8-917a-4f16-bec3-498a9b03ee45
1dafb64a-6959-455f-b24a-971d95253986,2133,Central,Indiana,La Porte,46350,0888971c-3c2e-4109-810a-c231fcca0502
c2be9a9c-0225-47bf-9684-0e01443a2d40,2134,East,Ohio,Lakewood,44107,fdd46644-4a5c-47e7-8e41-b542b2ca8313
e08be59a-8b15-4082-97fb-a314761a12ff,2135,Central,South Dakota,Rapid City,57701,ff64180f-a380-4313-8b29-38012ee2a087
3d529bda-955e-41b6-bf0f-aa44af62f655,2136,Central,Texas,Lake Jackson,77566,31d03897-ebff-485f-a633-1ec90a3e50c5
569aadff-12f0-4d0d-b541-84970dd6c5ae,2137,West,California,Los Angeles,90049,dfbf974a-f6aa-4783-8e2c-4ae289fb7bb9
7e4936af-8e7a-4617-bc0a-08d24036c02a,2138,South,Tennessee,Brentwood,37027,eb9d24fc-4df3-4441-97b5-0458a6757924
715a9201-9828-433d-aba3-bab8f2cf103b,2139,South,Tennessee,Bristol,37620,ccef8b4e-96b2-47d2-a411-5214eb8f427d
58274a30-3a2b-4b97-9227-6441a8138712,2140,East,West Virginia,Clarksburg,26301,99d31d1e-4d5a-48ff-b501-7a574dddfc04
081f043b-dd57-4d1a-b684-0d4394e9e4d0,2141,Central,Michigan,Jackson,49201,ec3c21c4-2d84-4763-bc38-94b9a6d1d98b
42225e2b-5b7b-4ebf-be83-67e754d2ec68,2142,South,Virginia,Winchester,22601,6667908f-0ca4-49a2-8cab-158a97087066
7ba7450f-c41d-4882-beac-959b43d69709,2143,West,Washington,Auburn,98002,fbc222ef-4fff-4459-a72a-f11b7f0a9f3b
64859690-476d-4840-9ff6-71152ebf1bbf,2144,South,Virginia,Waynesboro,22980,8a2fd124-8586-45b5-846c-77898f48f1c6
521bf4c8-c3b5-460d-9aad-df6500ba8bf5,2145,Central,Wisconsin,Muskego,53150,7cd02f6c-c5b8-43d2-b3bf-abfa2bd7d2c1
d7ee35d2-9856-4acb-8c10-9a45ab023d3d,2146,South,Arkansas,Van Buren,72956,6a4fd879-5a06-489f-b7e6-f2420c284b03
8ce24620-f902-42d8-a9e3-bdaa46354b43,2147,South,Florida,Port Charlotte,33952,26d6ca9b-8e9b-4b73-823f-297d3efbb729
c1d5cf21-e227-478f-8645-6363fb9879be,2148,East,New York,Plainview,11803,baa1e422-3481-43d9-a50a-7608cc7d5a48
9c3cc7ae-f12e-4497-805c-4ebaccc3f3af,2149,East,Maine,Auburn,4210,9d752cfc-588a-45e8-a037-53ad9f0952f5
78838696-2722-4675-ad93-aa206aa93312,2150,East,Maine,Biddeford,4005,b8439c4b-106c-49dd-a69d-17cde0335a81
5803490e-98bb-4723-b65c-8b4eaa9557f1,2151,East,New Jersey,Clifton,7011,09eaf8c6-0f30-4c67-b3e1-b192de1c483a
5fed4c65-7cd3-4514-bd92-24a7070f62de,2152,East,New Jersey,Linden,7036,d3a9c4ee-ac2a-4367-9868-6d17c1b77d7f
6a62168c-2c32-4541-8812-82ed38f5dfcc,2153,East,New Jersey,Madison,7940,b8d9420e-029a-4827-9aeb-8c6cbd16bdc2
97c2acc5-e044-4f98-9b64-55bc04c91183,2154,East,New Jersey,Nutley,7110,d82c1d98-29c3-4253-acdd-9e8d0cef632b
f5f98c1d-fc83-4667-a8da-9476416d5309,2155,East,Vermont,Bennington,5201,2d84a563-26b6-4ab3-ab36-75507ea75fcd
7dc2e41d-9723-4c57-a380-abf553be22fa,2156,East,Vermont,Burlington,5401,17c821c5-805d-4c7d-a127-0f6f3973463d
e70a54e7-b4d8-4961-a804-2e08ee28ef63,2157,South,Alabama,Tuscaloosa,35401,a3aa7418-082d-43a9-bf97-a9c10e8bf9d7
105275f8-4cd6-4bc0-9aff-741b8d2d4eee,2158,South,Alabama,Vestavia Hills,35216,4cb9eb33-ee49-4a07-8123-0db27ceec312
fcd9d3a4-7abb-4741-b4da-ade79ec3fd7f,2159,West,Arizona,Avondale,85323,0a4e24d2-6b99-4f40-8a70-7736a9b8ae73
f459acc9-3bcf-4a92-9df4-d0013a702f23,2160,West,Arizona,Bullhead City,86442,d4482eb2-b44c-44f2-8176-7a7ec876a625
6299ec9c-94eb-49ec-82d2-a6ab850b45b2,2161,West,Arizona,Casas Adobes,85704,fa3f357c-fef3-484a-a981-1093d165906e
9f3bf418-5ccf-425c-9498-ef0a9e7e6424,2162,West,Idaho,Lewiston,83501,522bb1e5-33a3-4cc6-b308-7620ed3dd0de
46c6389b-c08a-4c7c-8e8f-7a36c469c4fb,2163,West,New Mexico,Roswell,88201,5fb6aa24-0bb2-4666-8db8-944eb5895662
a9144ec0-ad7c-48e5-9680-f6f0635f9793,2164,South,Florida,Pensacola,32503,60109927-1b0c-4d3d-886d-d759dd7f3221
20ea8abc-a9c6-4cdb-bfd1-8a32463abefd,2165,South,Florida,Pine Hills,32808,a0317b0c-8843-41ff-8a25-3424613c2b0b
54afb0a4-f411-445b-af21-fddacca27a2a,2166,South,Florida,Plant City,33566,36d9bb6f-b0b9-4e05-bcee-ddb5a4eb3b97
88994b78-207b-4531-828f-aadfdfe1457d,2167,Central,Illinois,Franklin Park,60131,614d35ae-53e1-47c3-889a-74b53413120a
c1fc5645-6372-4dbe-b010-da8fcc049e80,2168,East,Maryland,Ellicott City,21042,f436f254-6a81-44cb-8d7e-bfa8e6febf57
6b3f3fa1-a74d-49c7-9e24-af537f832e80,2169,East,Maryland,Essex,21221,23d70093-ced6-4d54-b9e2-1f32189d32b8
2a91e7b5-2121-4aee-af2d-afd2133f0e67,2170,Central,Michigan,Jackson,49201,8f961277-1c56-4de8-9a57-f33bb4c0dcfb
07f748a8-6ae9-444c-b861-472add806bca,2171,Central,Michigan,Kalamazoo,49001,97bbd0ce-ecd5-4811-899a-d0c8dffab946
c7a71781-dc53-4d4b-a64c-7b55162e4b6b,2172,Central,Michigan,Kentwood,49508,eb1c6e71-3178-458b-8840-2076b6c299e7
978082ee-6461-4647-a810-6c104e079e80,2173,Central,Michigan,Lansing,48911,d5e47855-ce4d-4d22-b740-5fe681c164ef
0036be5e-6d58-4e31-acc1-62845743a6a3,2174,Central,Illinois,Lake In The Hills,60102,8c81b470-bf7c-4847-ab33-ebecfaa7fc96
9db1f745-adad-45ed-81ab-7c2846d4d751,2175,Central,Illinois,Lansing,60438,131c9c5c-5832-4dd7-8532-a3d42c8b8a13
32157ce9-8c8a-4b14-9677-64afec1d7068,2176,South,Georgia,Dalton,30721,969ae2c0-48df-4956-ba85-7b3fcce88d2b
dadff43f-44d9-48b3-93ae-bb3ad35b95e6,2177,South,Georgia,Douglasville,30135,4a459b30-6062-4be9-8310-99a4dc0584e4
