OrderGUID,OrderID,DateOrdered,Priority,CustomerGUID,ShippingGUID,ProductGUID
fc6f8dc4-87f7-4589-9359-9aee80f586a8,5491,2013-03-23,High,278e3741-ff1a-4610-98b5-b12d49f4e8e6,86ea5266-82e7-4e76-a7ef-7354a64f99de,0270a150-478b-4fd8-b108-aa88ce2b6047
2ad5a5d3-bbe5-4242-a488-d9c1181675fc,5492,2013-03-25,Medium,278e3741-ff1a-4610-98b5-b12d49f4e8e6,31f7d9f5-f1d4-4ee8-b492-81a8805237ab,4e0e9f58-0a12-43c5-a36f-aaf11745df19
c2ca8a92-89f7-421f-8253-282bf6c3f927,5493,2010-09-23,Critical,c908954b-49c5-498e-9673-cd1e994ceaf7,3564f724-72df-46f1-97f2-4b8f5c8b101c,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
298d3d84-c61b-4b08-a307-4f5885cdd0ec,5494,2012-03-23,Medium,c908954b-49c5-498e-9673-cd1e994ceaf7,5450b161-5096-4b44-9b01-8dbeb819e4c1,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
6b37b867-7e35-4ec9-a14e-a0c1499f6403,5495,2013-01-17,Medium,c908954b-49c5-498e-9673-cd1e994ceaf7,43af9abb-086c-40a7-951d-e03317f2efe8,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
9da23be2-4f8e-4c70-a95f-41bfcabbd3db,5496,2010-09-19,High,7b9df735-c767-48f3-a58c-e314d22be97b,e6d16862-44d3-4ecf-b75f-7a5b68de4cb0,23635f10-961f-480d-9314-60c20d2d0457
69b057f8-8351-4c05-875c-e8f009b52bcc,5497,2011-06-01,High,d0123d60-dacd-4a1f-a06b-54823acfaf4c,ce6c4602-3d73-40a8-8165-6a5e7612b75c,4ae74995-1034-481b-813d-ead1c7292f94
9dc5aa96-283e-4c64-b87f-ced34d350ce5,5498,2012-05-10,High,d0123d60-dacd-4a1f-a06b-54823acfaf4c,5aa8cca2-1dcd-451f-9864-268555f834a8,bc93112c-d441-48a0-8c54-488f7c692d75
0a02ae84-4b22-42d7-9195-44f9275920a2,5499,2011-03-27,Not Specified,eda0b6d0-8d5e-4c95-9243-d702e6bc28fb,e84f3811-3cba-4c07-97da-2e52fc192191,eebe042a-6a13-4133-b768-03d7e64c9369
a4e03f9e-c498-4f75-a8f7-5f04eb72e08b,5500,2013-06-13,Not Specified,eda0b6d0-8d5e-4c95-9243-d702e6bc28fb,776f2e03-725c-40e4-8282-a84b8af5cb73,f5a8561e-cb5c-4f5d-baf4-5820cfada1eb
585c140f-17b7-4835-914d-2185d5a5fed9,5501,2010-08-07,High,2cf764ca-43ec-4ff8-b1b4-42ed6638eacb,b0d22e8e-ddf2-46d9-a8ab-67ad0765c178,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
c379b40b-8b64-4035-a449-d5b1c8d639bd,5502,2012-02-18,Low,2cf764ca-43ec-4ff8-b1b4-42ed6638eacb,16772f6a-6e7d-4204-9087-28ca340adbd4,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
8f0a7ecc-cc8a-47b0-b4dc-0a8e89dad2f4,5503,2013-02-27,Critical,2cf764ca-43ec-4ff8-b1b4-42ed6638eacb,daaf53be-8c8d-4036-aca6-fb9c2c95f298,f8ac426e-bd1b-4289-af7b-ee392b687a2f
e6257b2e-e9ec-4879-a507-5cf6379d7449,5504,2013-03-04,Medium,2cf764ca-43ec-4ff8-b1b4-42ed6638eacb,bcc6b857-1c91-4bb8-9ba7-f6f628c126bf,4ae74995-1034-481b-813d-ead1c7292f94
333ed626-2383-4f4f-9aec-654e8b5119e2,5505,2013-08-07,High,2cf764ca-43ec-4ff8-b1b4-42ed6638eacb,a1f3ba08-ba86-4747-8c11-be86b519773b,d8ac74b0-6467-45e0-83de-90b1bde6c20f
54a06e74-099a-4140-b9e3-a626180e17f6,5506,2010-07-17,Medium,f48ba0f6-c9ad-45f8-8e95-17e60923bdc9,f5143295-f435-4fed-b602-4774a722dfca,a828de89-cc82-45d4-bf6e-a5b176032f59
57f7131e-c8aa-449b-9350-91b5babf20d1,5507,2013-11-18,Low,f48ba0f6-c9ad-45f8-8e95-17e60923bdc9,fa27e4f5-a617-4da6-8c47-015fa7431789,eebe042a-6a13-4133-b768-03d7e64c9369
484e2a4d-eb00-4da9-bcce-865c94113b32,5508,2011-01-16,Not Specified,e863b3f9-8c8a-4925-857f-cd42f98f735c,9fd85cf2-2b12-46c2-8770-4472c21179f6,4fac729b-ee15-487d-9ede-92f1e01c133f
5b3d9b24-32ff-4623-91e9-2f92d2ee2953,5509,2013-10-18,Critical,e863b3f9-8c8a-4925-857f-cd42f98f735c,b85cb022-6e56-48a5-a648-14690b03d3d6,a828de89-cc82-45d4-bf6e-a5b176032f59
51dadeff-620a-4a0b-b870-47cba726c385,5510,2013-10-19,Not Specified,e863b3f9-8c8a-4925-857f-cd42f98f735c,c2a637db-5939-4278-96ae-aa0dd30f9b76,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
da59390e-a2ba-4a40-8356-15b70cebe63e,5511,2010-01-05,Critical,c7cb0e47-2e0a-4a39-9e10-ae930aadb65e,899026c1-e439-49dc-b1ad-c664b0620066,a505c470-5f65-428b-97fd-e090e17a8f47
ae0f83a6-cf9f-48e0-a3f0-bb91d9fa7568,5512,2010-01-07,High,c7cb0e47-2e0a-4a39-9e10-ae930aadb65e,1de669d5-e8a3-4fff-ab6f-bf6c6a310bd4,8fc5df08-168f-4cbf-9b68-2580389ae0d7
63c22dd3-4be6-457d-8536-a2e7103185c8,5513,2012-01-18,High,c7cb0e47-2e0a-4a39-9e10-ae930aadb65e,7c57d55e-c269-4da9-86ec-147bd3924bfa,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
04f99b0b-3931-460e-be63-17f409c10e86,5514,2012-10-05,Medium,c7cb0e47-2e0a-4a39-9e10-ae930aadb65e,6e1f3e28-e8bd-47b9-b63a-9480c3de0705,eebe042a-6a13-4133-b768-03d7e64c9369
a4dced5d-47c6-48d4-940f-66d4aba92ded,5515,2013-10-19,Not Specified,c7cb0e47-2e0a-4a39-9e10-ae930aadb65e,e800ec58-aa67-4039-bbdc-c179ff1ad9ea,8fc5df08-168f-4cbf-9b68-2580389ae0d7
8352d825-ca2c-4182-960a-83aff56a7e5a,5516,2011-02-20,Critical,29516ad2-058d-4ceb-8392-3e13611e0d58,473bfa3e-7e0e-4e40-84dd-1546c2b643b7,eebe042a-6a13-4133-b768-03d7e64c9369
33cee932-04b8-4851-9f18-b3d5b08695d9,5517,2011-03-14,Medium,29516ad2-058d-4ceb-8392-3e13611e0d58,b93d3b04-b691-4731-8b7b-58514bd6115b,f5a8561e-cb5c-4f5d-baf4-5820cfada1eb
2be41672-be19-43c7-b76e-9df39d235637,5518,2013-03-20,High,29516ad2-058d-4ceb-8392-3e13611e0d58,7f6b3621-43de-4e7d-919f-1f5e46412585,bc93112c-d441-48a0-8c54-488f7c692d75
17160c00-8fb0-454f-92ec-b5a625c37039,5519,2013-06-01,Low,29516ad2-058d-4ceb-8392-3e13611e0d58,4173c65f-883f-46b9-a108-9960edaaa63e,254f6ae9-0514-44c4-9358-31fa425339f2
f22d8567-9ac8-42ad-bae9-1892d7355743,5520,2013-06-26,Medium,29516ad2-058d-4ceb-8392-3e13611e0d58,e683e4d5-ff70-4705-b483-c780a38e39c4,4e0e9f58-0a12-43c5-a36f-aaf11745df19
f898ce0a-e614-4f5e-b04b-945142b15f42,5521,2013-06-26,Medium,d8481470-b085-4e31-a2fe-be3d73ca3207,d52ecf82-d4e5-41cb-9340-1081d59e0baa,4e0e9f58-0a12-43c5-a36f-aaf11745df19
5efb397c-0a65-4275-be81-a2ace8687001,5522,2011-02-04,Medium,609b3d35-feb9-4dcb-96fe-b0f375412d3a,76cb7acf-1e3b-4bcd-9ddb-f9c6c16c534e,23f9b2e9-a232-44f5-a56b-5a94685c046e
4ac96c04-c5d0-4ccc-bcd4-1c8284fcbf80,5523,2011-02-08,Critical,da9455ff-6d47-4b7d-82e9-f7a6b018a352,5da4af75-14fc-4594-9056-b1573a437bb0,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
f338cdc7-8af2-4f45-81be-7ff9cb8b46c8,5524,2011-02-24,High,da9455ff-6d47-4b7d-82e9-f7a6b018a352,ea96ff82-6891-4774-b1b5-5c1bba066cef,eebe042a-6a13-4133-b768-03d7e64c9369
1e8e4660-3c68-4348-8a9e-c40dbcde0a23,5525,2012-01-28,Low,c13e9b34-5c65-49af-be73-1a96fe2d8b33,864049e2-2d80-442a-918c-2ea4af2dae22,ca9f7d3b-7efb-4b94-8af6-123d843d2365
c45c0e92-f6f3-4251-a011-67bdbbc900c3,5526,2012-03-22,High,c13e9b34-5c65-49af-be73-1a96fe2d8b33,7772ebee-e496-40af-a5b6-f21db0367f11,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
5e8c66a4-4caa-4a67-b398-7fa89601ebf9,5527,2013-02-13,Critical,c13e9b34-5c65-49af-be73-1a96fe2d8b33,2520e2df-cf11-4aa6-a3c5-dba0694226f4,d8ac74b0-6467-45e0-83de-90b1bde6c20f
670c35fc-7241-4cd1-97d8-8a399b76bedc,5528,2010-06-08,Low,e8735cee-dfb4-4231-bad5-6402d2a9aa96,e2abda5c-b68b-4530-a42c-45178674510c,bc93112c-d441-48a0-8c54-488f7c692d75
40f17211-06c2-4c6e-aa46-e52bd8d702aa,5529,2012-03-07,Critical,e8735cee-dfb4-4231-bad5-6402d2a9aa96,c5484c7f-d625-4f50-a8ba-d1c2fadf08c9,f8ac426e-bd1b-4289-af7b-ee392b687a2f
aa92915a-ff68-4e4b-b8e9-be5e5db736b3,5530,2012-10-20,Low,e8735cee-dfb4-4231-bad5-6402d2a9aa96,fa49b8b4-d8df-47d1-906e-66a3c753c4e8,f8ac426e-bd1b-4289-af7b-ee392b687a2f
2a8a97df-505f-46f4-bb0b-22c09817abc8,5531,2013-06-08,Low,e8735cee-dfb4-4231-bad5-6402d2a9aa96,6e402d5a-66cc-476c-8805-fdc86ca0a909,4ae74995-1034-481b-813d-ead1c7292f94
8ad94883-1514-44cc-b516-0dc213c303c1,5532,2010-09-19,Not Specified,bade70bb-7f98-4779-a227-4c21ba96dc69,1da14adf-d159-49d2-9c9e-16fb2dac29f2,a828de89-cc82-45d4-bf6e-a5b176032f59
57794c05-7713-48fd-a6d9-b9d513edab33,5533,2012-01-28,Low,bade70bb-7f98-4779-a227-4c21ba96dc69,079888be-5b87-4259-a8d7-478faa5b9a06,eebe042a-6a13-4133-b768-03d7e64c9369
f9dc4500-b9ea-4c3c-9c66-a830701e9761,5534,2012-09-15,Not Specified,bade70bb-7f98-4779-a227-4c21ba96dc69,783bd29c-e866-4451-a008-ac1ed9fbd7e5,80b7eed7-b363-413b-8321-c4b57ac84a00
9876b1f2-b59b-465b-914a-290148c55bec,5535,2013-09-25,Not Specified,bade70bb-7f98-4779-a227-4c21ba96dc69,e5c54534-362f-4d5c-a437-702c4d0f6b03,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
8d14d1b9-5b48-41b2-9ed9-bac6c857f39e,5536,2011-04-16,High,1d87fe07-84b7-4e95-b74c-8556d3cb263c,a7a9fb81-2b1d-48cb-bfbb-457f67634f51,bc93112c-d441-48a0-8c54-488f7c692d75
27df7ded-69ad-4431-b899-460d960709e3,5537,2012-04-06,High,1d87fe07-84b7-4e95-b74c-8556d3cb263c,b3acdf38-f362-4a33-89ba-775379bc95cf,f4c0adb5-fc72-4478-a4f6-d235fa5daa65
c1b0e478-f6e0-45e0-9dd1-49083405adcd,5538,2013-02-06,Not Specified,1d87fe07-84b7-4e95-b74c-8556d3cb263c,218cbb53-57f3-45f4-8524-f324d4f66426,8fc5df08-168f-4cbf-9b68-2580389ae0d7
ecdc2b69-8ce1-41c4-9ca4-25028f3e50e1,5539,2013-06-28,Medium,1d87fe07-84b7-4e95-b74c-8556d3cb263c,f1f85333-7b57-4f23-a4f3-ac254151427e,f8ac426e-bd1b-4289-af7b-ee392b687a2f
d669a714-ffac-46d5-92ad-a45be1f41d5c,5540,2013-09-18,Critical,1d87fe07-84b7-4e95-b74c-8556d3cb263c,d45d76af-1428-4177-955b-9e126d68bc30,eebe042a-6a13-4133-b768-03d7e64c9369
1a12c700-7ea6-44f3-b426-b3686a18035b,5541,2013-01-24,Critical,5c6fe1e8-83df-4838-a73e-2d7feaaeb260,423affe8-e8fc-430a-a929-5b50d976b1d4,eebe042a-6a13-4133-b768-03d7e64c9369
7c816b69-0e78-408c-b011-308743a71bf2,5542,2013-04-26,Not Specified,5c6fe1e8-83df-4838-a73e-2d7feaaeb260,b3fd931a-9617-4f39-a54f-34daad71eeb9,0270a150-478b-4fd8-b108-aa88ce2b6047
df7e1075-1516-4b57-bf95-15688ee550e3,5543,2013-09-18,Critical,5c6fe1e8-83df-4838-a73e-2d7feaaeb260,f6b9ce9f-5e03-489d-9057-69daaff3e465,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
8fdbe821-592e-40dd-89bd-e52e25ff3916,5544,2012-04-25,Critical,248180d5-a017-4210-8590-835b31a0c1c4,eb3f58a9-5ae7-4fe7-9a09-909621efe9f3,eebe042a-6a13-4133-b768-03d7e64c9369
ecccf436-1380-4fe2-a059-0c038f93d164,5545,2013-01-05,High,248180d5-a017-4210-8590-835b31a0c1c4,91309674-7bda-43d3-9e69-5c06cf52a268,4fac729b-ee15-487d-9ede-92f1e01c133f
dbc41b6b-0f95-4a6a-a702-81524e56f235,5546,2013-07-09,High,248180d5-a017-4210-8590-835b31a0c1c4,4f253f3d-11a9-4086-a565-9faf4e96194a,254f6ae9-0514-44c4-9358-31fa425339f2
56faa3a5-5005-4b91-ac77-0bfc9bee5e8e,5547,2011-09-25,Low,9467637e-443a-40f3-b66b-1805ea408797,86fcfe19-6c74-4e15-bca2-631e4bf92bbd,4fac729b-ee15-487d-9ede-92f1e01c133f
4970a6a2-f253-4813-8679-f1f9b6f20c60,5548,2012-04-22,Medium,9467637e-443a-40f3-b66b-1805ea408797,1afed9af-f929-4bd5-b111-fef435f8e76f,4e0e9f58-0a12-43c5-a36f-aaf11745df19
8490c943-93d3-4a71-ac29-f2d948c2372e,5549,2011-09-25,Low,27a1e5e0-b122-4d34-ba54-fa314e7f6641,c45fd462-bb0a-401f-924f-fc81bce1085c,4fac729b-ee15-487d-9ede-92f1e01c133f
f9bde09b-7f60-4615-b6a1-6096f8220169,5550,2012-04-22,Medium,27a1e5e0-b122-4d34-ba54-fa314e7f6641,3dd9d353-74cd-442e-8291-0d22782e26db,4e0e9f58-0a12-43c5-a36f-aaf11745df19
c0e77427-3285-4e67-93d9-7aa3d7cedeb2,5551,2012-04-25,Critical,27a1e5e0-b122-4d34-ba54-fa314e7f6641,df7d5d57-df54-4724-b5c2-64a8c2a769e0,eebe042a-6a13-4133-b768-03d7e64c9369
7c5064b4-23c3-4a76-9645-159fa5d0778b,5552,2013-01-05,High,27a1e5e0-b122-4d34-ba54-fa314e7f6641,0670c4cd-75b9-4b1f-89be-12e069490065,4fac729b-ee15-487d-9ede-92f1e01c133f
f6786e0e-17df-494a-84d7-1f3ba2dbe522,5553,2013-07-09,High,27a1e5e0-b122-4d34-ba54-fa314e7f6641,d9e47571-8c1d-4be9-8f57-403605fc11ce,254f6ae9-0514-44c4-9358-31fa425339f2
56bbe4ea-cce4-434b-a559-1f3efaae4d87,5554,2010-09-17,Low,d91e5c69-5bf6-47a3-b6c5-9a7129536f7e,e5d2e0e8-fd94-4783-8bb7-5075c5e6ba84,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
b586faeb-7b02-4a0e-9290-48ca8aa26683,5555,2011-08-03,Critical,d91e5c69-5bf6-47a3-b6c5-9a7129536f7e,93d28e1b-f47b-4feb-be6c-df8dec10cc16,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
259dc97b-de9a-4ae9-9088-d13fdaa6b4c6,5556,2010-06-11,High,31d5a7bd-5a51-41c1-bce1-77f0aac6a42b,49fda316-5a21-4211-978a-68c30b2f8103,bc93112c-d441-48a0-8c54-488f7c692d75
138b7a4b-de7d-4fa4-bad1-065c763a699c,5557,2011-04-05,Low,31d5a7bd-5a51-41c1-bce1-77f0aac6a42b,970a7ea6-8f8b-426f-a568-44322db3e082,23f9b2e9-a232-44f5-a56b-5a94685c046e
63c9c8df-2e40-4bac-bd2a-f75cf567e907,5558,2010-11-04,Critical,6842a7e6-f44d-4ba6-aa34-030e0438a28a,e91acb57-adb5-4dd7-811d-2315d92910d3,cc691f6b-2019-4c1a-81df-0fe6a21d74e2
a07f1c3e-2570-4502-86dd-b941f8a8adc8,5559,2013-02-02,Medium,6842a7e6-f44d-4ba6-aa34-030e0438a28a,4b5dd1bd-2166-4784-8959-0c35206cd3ff,eebe042a-6a13-4133-b768-03d7e64c9369
7c84b62e-cfb4-4c67-bfa0-9f65111407b7,5560,2013-11-10,Low,6842a7e6-f44d-4ba6-aa34-030e0438a28a,fbb07558-57cd-424b-90d3-ca84944c247a,4e0e9f58-0a12-43c5-a36f-aaf11745df19
5be134dd-402c-4312-a0ff-9ab5fdff00b9,5561,2010-05-25,Medium,fb994d65-b3c2-4136-b7ce-9beabba6ef86,c8160769-743d-49b6-ba24-15fe4b6b2ffe,eebe042a-6a13-4133-b768-03d7e64c9369
31a50f9d-a638-413f-a501-5f4a4154c7d5,5562,2012-01-08,Low,fb994d65-b3c2-4136-b7ce-9beabba6ef86,528a404f-a89e-47b5-be9e-30c6612bff02,4e0e9f58-0a12-43c5-a36f-aaf11745df19
067e82cb-7cf6-45d1-a260-c7f4f28f9037,5563,2013-04-20,Medium,fb994d65-b3c2-4136-b7ce-9beabba6ef86,70e2b156-2c7d-4daa-b785-3a5fb07bce53,0270a150-478b-4fd8-b108-aa88ce2b6047
5f9c5991-9389-4eb1-9ba9-219538f89552,5564,2013-08-19,Low,fb994d65-b3c2-4136-b7ce-9beabba6ef86,ef666413-c0bb-4d8d-84aa-5055d6f0c8e4,f8ac426e-bd1b-4289-af7b-ee392b687a2f
92e95fd3-79d1-4bec-9d05-8e19b2d790fa,5565,2010-02-22,Not Specified,411f58e0-2cac-4f10-a47c-419237cec148,c4e94be2-c400-4924-9dc0-40f34c407fa1,4e0e9f58-0a12-43c5-a36f-aaf11745df19
da78b35c-66cc-40b8-bc8a-74029604bba0,5566,2010-04-18,Medium,f93cede7-ddab-4c92-922c-204f5acbbdfb,8917eb92-768a-495a-a6d1-d647cf2ad97a,254f6ae9-0514-44c4-9358-31fa425339f2
3dc9b3af-58cd-4820-9dbe-609c9c9698f0,5567,2010-10-08,Critical,f93cede7-ddab-4c92-922c-204f5acbbdfb,58073cfa-1766-40b8-b968-3ac7dd252054,4ae74995-1034-481b-813d-ead1c7292f94
933495fc-6437-4a81-8771-58de3e589915,5568,2011-09-23,High,f93cede7-ddab-4c92-922c-204f5acbbdfb,2ed15810-6cdf-4ea3-a5f2-f9664b926182,bc93112c-d441-48a0-8c54-488f7c692d75
c57ee47a-5244-4029-9eab-30f597ed485b,5569,2011-12-28,Critical,f93cede7-ddab-4c92-922c-204f5acbbdfb,18b4e9ba-1dab-44ff-ad8a-7b848f2e90e6,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
3ff4f208-7cc8-461a-a851-838e894e3714,5570,2012-10-03,Not Specified,f93cede7-ddab-4c92-922c-204f5acbbdfb,c527175a-4219-4237-8735-545b7619a3e2,eebe042a-6a13-4133-b768-03d7e64c9369
4cfcba7c-e548-40d8-8184-6acba1215148,5571,2011-03-21,Medium,7535cb04-b515-4103-9193-03591fff6358,f9dd59fc-1822-49fe-b85b-c2cdc986dcfa,eebe042a-6a13-4133-b768-03d7e64c9369
95a0d1ac-1ae0-4d28-9236-be636bdca65a,5572,2012-10-02,Low,7535cb04-b515-4103-9193-03591fff6358,8dd6d2d3-9db2-4c57-8846-9dc302c9cc21,d8ac74b0-6467-45e0-83de-90b1bde6c20f
4d7de175-daa4-4bbe-85e6-d90da5f1acd0,5573,2012-12-02,High,7535cb04-b515-4103-9193-03591fff6358,d7ff4eac-7a10-4aa0-af12-e5627bf87353,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
e5dd9761-2647-4617-8ef8-b789c9c69b81,5574,2013-03-21,Medium,7535cb04-b515-4103-9193-03591fff6358,c098d41d-8e5e-4b17-aa6d-511a0aaef800,80b7eed7-b363-413b-8321-c4b57ac84a00
9a025899-cdaf-47b0-a00d-b1639c763f59,5575,2012-06-17,Medium,2d6d76e2-4fa0-44f6-9eb7-e0c60f1e5553,dc4f233b-c5af-4567-acf6-bea993bb6ab9,f8ac426e-bd1b-4289-af7b-ee392b687a2f
ca064ca5-570c-4552-8884-bf8f998498fe,5576,2012-07-25,High,2d6d76e2-4fa0-44f6-9eb7-e0c60f1e5553,de66d41a-77c7-48a7-a59e-a734d74b2c5d,4e0e9f58-0a12-43c5-a36f-aaf11745df19
ef8444c0-1e84-45c2-8b94-d71641062522,5577,2012-10-02,Low,2d6d76e2-4fa0-44f6-9eb7-e0c60f1e5553,d8b87b30-5502-4d15-87a0-6158e7471eaf,4ae74995-1034-481b-813d-ead1c7292f94
d961187d-549c-44a9-a09a-e2c92d6964ef,5578,2013-01-13,Not Specified,2d6d76e2-4fa0-44f6-9eb7-e0c60f1e5553,b1567b45-4c85-4f00-927f-60f5da4f0934,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
a71294f7-8fb8-4ea1-8ba4-735e3ea09eae,5579,2013-01-13,Not Specified,ddac5b6d-c7c6-498f-a20d-9f5525b8d0fc,7ef3898c-57c7-4d8a-beb7-69732b4086c9,23f9b2e9-a232-44f5-a56b-5a94685c046e
d9640bd4-7d6e-49ec-abdb-38accf29ac65,5580,2010-02-24,Critical,079e4af9-72dd-4500-a76a-5a3ffb1155ba,2b2ffbe6-9844-4eb9-a020-34c53a7edd74,f5a8561e-cb5c-4f5d-baf4-5820cfada1eb
607e5e69-8685-4743-8884-60c2cd19c0d3,5581,2012-03-17,Critical,4bcad61f-e1c8-43b8-8570-73545813b0d3,2740a558-fd6e-4dfc-a381-120c8bbbca01,d8ac74b0-6467-45e0-83de-90b1bde6c20f
507a6ea9-72fa-4401-933d-d9763be94340,5582,2012-03-17,Critical,61af15c8-e61d-4d3f-8ad8-e18b3a83d984,c4f30075-f0d6-445d-bf92-2d91e68d3b77,4ae74995-1034-481b-813d-ead1c7292f94
d22798d1-cb10-4094-86ec-e11b68173019,5583,2013-09-15,High,a4b1198b-9d04-4be2-bf46-cf04edc2c3fa,6a0cddb7-8cfe-48e6-a783-319c406af76b,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
6e4041b0-e39f-4040-b560-cdbc2042b5f0,5584,2013-09-15,High,8234c0e8-917a-4f16-bec3-498a9b03ee45,373a71c5-4a87-4003-96b8-e3a7564bffea,eebe042a-6a13-4133-b768-03d7e64c9369
cb1d7105-45d4-4379-8d4c-d0782f2e9c13,5585,2011-08-03,Critical,0888971c-3c2e-4109-810a-c231fcca0502,2c701ecc-609a-45f1-bce4-8b04e16d8479,d8ac74b0-6467-45e0-83de-90b1bde6c20f
535b4fff-addc-4f9c-95e7-c29e1a54e423,5586,2012-03-10,Medium,0888971c-3c2e-4109-810a-c231fcca0502,70e2d863-1a83-4322-bb2d-7de850087d14,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
124fd115-2a22-428f-ad77-4f440cb0bdee,5587,2012-12-18,Low,0888971c-3c2e-4109-810a-c231fcca0502,0690478b-2b76-40ee-9e0a-88048ab60a2d,254f6ae9-0514-44c4-9358-31fa425339f2
b9554784-b2ce-4617-8b20-e3783cb8b03b,5588,2013-09-16,High,0888971c-3c2e-4109-810a-c231fcca0502,ec833e60-39fe-44cb-9c0a-358e9ee01a6e,eebe042a-6a13-4133-b768-03d7e64c9369
a77fee9d-d1b8-40d5-be5f-eec00cb51f9c,5589,2010-04-02,High,fdd46644-4a5c-47e7-8e41-b542b2ca8313,9fdda34d-1817-417b-af8d-9ec748a0522d,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
80a1e359-b8d7-4b17-970f-d05f287f8dfc,5590,2010-03-28,High,ff64180f-a380-4313-8b29-38012ee2a087,fec9645d-0b3d-4cbe-97b1-797bc491a719,80b7eed7-b363-413b-8321-c4b57ac84a00
cbb660cf-3cde-407a-bad8-ef2226773174,5591,2010-10-21,Not Specified,ff64180f-a380-4313-8b29-38012ee2a087,a05f4bf1-bd70-409a-b6de-e1ec3c093fcd,d8ac74b0-6467-45e0-83de-90b1bde6c20f
120856da-7e97-4b10-b5be-330c77be5b3a,5592,2011-06-16,Low,ff64180f-a380-4313-8b29-38012ee2a087,02fd2b27-ca89-418c-adb7-00aadcfba1d3,a828de89-cc82-45d4-bf6e-a5b176032f59
9bedb0a8-e97f-40ec-b665-016bac501658,5593,2011-08-03,Critical,ff64180f-a380-4313-8b29-38012ee2a087,7deaa579-97b0-45f9-9fd2-e7004cdd5f4e,254f6ae9-0514-44c4-9358-31fa425339f2
f696f456-3920-4841-885c-fb9c2ba9e1ac,5594,2011-12-08,High,ff64180f-a380-4313-8b29-38012ee2a087,df22c0d7-0c52-4001-be12-716f470eeb84,ca9f7d3b-7efb-4b94-8af6-123d843d2365
44c148a1-1b1d-493b-a82b-48e9d2e99ff4,5595,2011-09-12,Medium,31d03897-ebff-485f-a633-1ec90a3e50c5,3bc8a485-e461-4754-9bcb-b34ae47e1405,23635f10-961f-480d-9314-60c20d2d0457
712d3217-b029-48c6-82b1-fb952de18110,5596,2012-03-10,Medium,31d03897-ebff-485f-a633-1ec90a3e50c5,c6c6de8e-b92c-4354-b4ec-0ff53ce76f99,f8ac426e-bd1b-4289-af7b-ee392b687a2f
e6f8e5c1-4a03-461a-b4ec-b78616aa2853,5597,2013-04-02,Critical,31d03897-ebff-485f-a633-1ec90a3e50c5,673e708c-6a9b-448d-8143-811aec447706,254f6ae9-0514-44c4-9358-31fa425339f2
6b611ff4-beaa-4a4e-bada-57b563f201d7,5598,2013-10-22,High,31d03897-ebff-485f-a633-1ec90a3e50c5,bd45730b-802d-47a5-93fd-818313f8a9cb,aa5d1199-20ad-44cf-b9c3-2bd0840c86d8
1bc9873c-9b18-43e3-9ef8-f558b84b0701,5599,2010-11-29,High,dfbf974a-f6aa-4783-8e2c-4ae289fb7bb9,eb06cbd2-2778-4c8a-8541-e48f5f0c5351,0270a150-478b-4fd8-b108-aa88ce2b6047
6f93e0d9-3729-4c62-9a20-bf36a09c7607,5600,2011-01-19,Not Specified,dfbf974a-f6aa-4783-8e2c-4ae289fb7bb9,a0f48004-f562-4517-827b-7a94c62a33e8,0270a150-478b-4fd8-b108-aa88ce2b6047
9eeaa9a0-d3d2-4166-aba0-9171a6a145db,5601,2013-05-25,Medium,dfbf974a-f6aa-4783-8e2c-4ae289fb7bb9,dd64e6c3-1dbd-4f80-b90d-6a1c2ff3eabf,a828de89-cc82-45d4-bf6e-a5b176032f59
6a4f82fc-2795-4dfc-b3d4-f0912472dcda,5602,2013-06-08,Not Specified,dfbf974a-f6aa-4783-8e2c-4ae289fb7bb9,60d9fee5-2611-42cf-8d97-851bce3c5061,f2d4d151-0bc2-458b-a4d8-57e8d540e540
e55621be-95e2-4c80-afda-d20945c66e4b,5603,2013-12-12,Critical,dfbf974a-f6aa-4783-8e2c-4ae289fb7bb9,d2df12f6-59fd-4a76-bbd9-ed3cf723edf3,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
9dd58908-56c3-4ebb-8320-3ad0aeda4f5d,5604,2010-11-29,High,eb9d24fc-4df3-4441-97b5-0458a6757924,a56981a0-cb4a-4ae2-84b4-fc8349c9f53f,0270a150-478b-4fd8-b108-aa88ce2b6047
