ShippingGUID,ShippingID,DateShipped,ShippingCost,ShipMode,AddressGUID
dcf203d3-da34-4920-bcd1-082902d29773,6415,13/02/2010,14.7,Delivery Truck,f602fd6c-85b0-4a9a-bc60-9919f84b43f3
f02c0f25-bf54-4c02-82bf-1f436d5bf9de,6416,27/04/2010,19.99,Regular Air,f602fd6c-85b0-4a9a-bc60-9919f84b43f3
04b78c40-ea0e-4899-ac52-6991ca35f082,6417,12/07/2010,8.8,Regular Air,f602fd6c-85b0-4a9a-bc60-9919f84b43f3
6badbeba-7085-4b6e-b51e-0576d27f0c54,6418,31/01/2012,5.21,Regular Air,f602fd6c-85b0-4a9a-bc60-9919f84b43f3
bf240d07-acdf-46e0-8a59-5dbd39705d02,6419,11/12/2012,49.0,Regular Air,f602fd6c-85b0-4a9a-bc60-9919f84b43f3
b9d7944f-1ddc-413c-9edf-ca11accf1be4,6420,12/12/2012,30.0,Delivery Truck,f602fd6c-85b0-4a9a-bc60-9919f84b43f3
c6c7aa83-5a3b-49c8-8ff8-9356ea165355,6421,12/12/2012,6.5,Regular Air,f602fd6c-85b0-4a9a-bc60-9919f84b43f3
5bbb427b-864f-4d48-9a01-8c43512fb54a,6422,16/02/2010,40.19,Delivery Truck,9fad0bac-eb62-4bc7-aacf-87b2824542fb
b2a65f10-44ff-42b8-b146-506bc18e59bf,6423,14/07/2010,1.99,Express Air,9fad0bac-eb62-4bc7-aacf-87b2824542fb
00c74418-3139-4926-b1de-8ac460bdedcb,6424,18/04/2012,5.81,Regular Air,9fad0bac-eb62-4bc7-aacf-87b2824542fb
7dd6ef3f-0e1f-48ac-b4c6-8f4592afb920,6425,24/07/2012,54.74,Delivery Truck,9fad0bac-eb62-4bc7-aacf-87b2824542fb
3c3eaffc-8b7b-4a6c-a93c-74d9e0a28ee5,6426,21/06/2013,15.1,Regular Air,9fad0bac-eb62-4bc7-aacf-87b2824542fb
cea6a99c-0523-4607-baff-cd045e8a938b,6427,20/06/2013,30.0,Delivery Truck,9fad0bac-eb62-4bc7-aacf-87b2824542fb
fab3b452-eab6-433e-9019-7ec28b8220a8,6428,16/09/2013,4.81,Regular Air,9fad0bac-eb62-4bc7-aacf-87b2824542fb
f96e591c-d262-458c-8deb-ef50eb028cb9,6429,16/02/2010,40.19,Delivery Truck,967382d1-0cea-4d3a-b478-dc1d09560bc3
a9f71d8d-5194-4cea-9827-1f97f55fdbdd,6430,28/04/2010,0.94,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
bacdbf74-749b-42c0-a18e-fb306ed9e972,6431,27/04/2010,19.99,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
a08cd454-b760-45a7-b7f0-57b0e7bf415b,6432,12/07/2010,8.8,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
281aaa0e-baf0-48cc-8db4-1287d483a236,6433,14/07/2010,1.99,Express Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
2ae4fb85-5f68-4c9d-abf7-7f72afa286eb,6434,09/10/2010,0.5,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
b9623108-324e-4e5b-87c3-8524f75cdb69,6435,10/10/2010,6.17,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
ba379919-ae24-490c-9f89-dbeed7e4cb86,6436,04/02/2011,5.57,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
cfc2e5b4-b62d-44cb-9b30-5714d5d547ca,6437,06/08/2011,6.75,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
748de0a6-e78e-45d7-9d74-3f485aff2971,6438,05/08/2011,42.0,Delivery Truck,967382d1-0cea-4d3a-b478-dc1d09560bc3
6f904429-c5be-4dc4-891e-383a73f9b008,6439,24/01/2012,4.82,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
5b770bd3-616f-4c96-8074-67c0fc81d003,6440,31/01/2012,5.21,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
0c39dc07-8c4f-44ec-9a79-ee4ef16fea48,6441,18/04/2012,5.81,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
d60468b1-86fb-41d4-8d6c-532141ba6e15,6442,24/07/2012,54.74,Delivery Truck,967382d1-0cea-4d3a-b478-dc1d09560bc3
1de988f3-d602-4159-a976-3e41dd12fc65,6443,11/12/2012,49.0,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
42bf8680-1208-4651-b959-128df47d3e8d,6444,12/12/2012,30.0,Delivery Truck,967382d1-0cea-4d3a-b478-dc1d09560bc3
685480d8-290d-4baf-a228-86e48fa1ef93,6445,12/12/2012,6.5,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
b73fa438-1c25-43b2-9650-23856d713f6e,6446,13/02/2013,14.7,Delivery Truck,967382d1-0cea-4d3a-b478-dc1d09560bc3
14d5adc1-4661-4039-b043-8227def9e174,6447,21/06/2013,15.1,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
5b137899-faf6-412e-bde3-f603f40a6bf2,6448,20/06/2013,30.0,Delivery Truck,967382d1-0cea-4d3a-b478-dc1d09560bc3
2ec7e8e5-6558-422f-a2ad-2cc9ce2b3900,6449,16/09/2013,4.81,Regular Air,967382d1-0cea-4d3a-b478-dc1d09560bc3
79e64090-e98f-4274-88f0-f7ffaa0be4b1,6450,05/08/2013,42.0,Delivery Truck,f819c69a-3f9e-4d2f-99da-70bcbd5af9cb
f3d2515f-e1ee-4055-af5e-987bba1c6bc7,6451,06/08/2011,6.75,Regular Air,0c697049-e5e1-462f-ae52-3f1c94131353
80527f6d-0bf8-41e9-8290-5f70673d4a20,6452,24/01/2012,4.82,Regular Air,e4b4fd9e-07fd-4f21-8b37-385635fd5eba
8f9916e5-f666-49c6-b8b6-54513df2d629,6453,28/04/2010,0.94,Regular Air,f2d84e72-b231-4875-9901-ab6439b12de9
ab2e61b3-e9dc-43bd-bfe5-bef75af404e1,6454,04/02/2011,5.57,Regular Air,f2d84e72-b231-4875-9901-ab6439b12de9
d68d8164-e700-4278-a711-681e72347833,6455,10/08/2011,10.39,Regular Air,ad69274c-c393-410e-a8de-d24e9e73996f
0e08592e-12af-4a08-b440-6aa00f927775,6456,01/09/2011,1.92,Regular Air,ad69274c-c393-410e-a8de-d24e9e73996f
0411b18b-7b47-43aa-905d-3473448d2337,6457,20/02/2010,58.92,Delivery Truck,e0f5ba4c-675d-41b7-acff-fccb7918f79d
294df550-d438-4fa4-9345-2b9b0eb93e75,6458,18/02/2010,69.64,Delivery Truck,e0f5ba4c-675d-41b7-acff-fccb7918f79d
a79179fe-9b96-424c-b0ec-9b4ed51ac7f8,6459,04/08/2010,5.41,Regular Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
13f1f9c0-949a-4da8-8128-ab9cc743c35b,6460,06/08/2010,1.57,Regular Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
9529a328-7843-4b38-a62a-4a63e547c8de,6461,01/10/2011,16.87,Regular Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
5b432980-18bb-48c7-add4-ce997ab8b01a,6462,17/10/2011,4.98,Regular Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
eb8f8df5-835d-4c00-86a7-891cf4f70aad,6463,18/10/2011,6.64,Express Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
5fb3941b-86fe-42e2-a2ce-3a84547bed81,6464,16/10/2011,19.99,Regular Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
71e30e6c-c021-4d2f-982f-60e651347efd,6465,01/10/2012,5.97,Express Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
3159fe1c-26a1-488b-81ae-ef757c54b1c0,6466,30/09/2012,7.03,Regular Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
ceca66e2-cba5-43f8-8d2c-fb535dfb3735,6467,03/05/2013,9.03,Regular Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
76ec28af-8e31-4eb5-9055-b6aadf20c9d6,6468,08/05/2013,35.0,Regular Air,e0f5ba4c-675d-41b7-acff-fccb7918f79d
1857272c-5c15-49e7-964e-e935e0fd8e11,6469,20/02/2010,58.92,Delivery Truck,932010c3-5f51-4c76-b956-d334ba4e4bc1
569fe4a1-5295-4374-a447-2ef8638742f7,6470,01/10/2011,16.87,Regular Air,932010c3-5f51-4c76-b956-d334ba4e4bc1
a0bd8ae3-57d3-473e-b31e-46dec40b50c5,6471,01/10/2012,5.97,Express Air,932010c3-5f51-4c76-b956-d334ba4e4bc1
3503b390-ff79-4ce2-8b48-ad585dac14e0,6472,30/09/2012,7.03,Regular Air,932010c3-5f51-4c76-b956-d334ba4e4bc1
fae28380-506a-43ae-8444-13dc0377e3af,6473,18/02/2013,69.64,Delivery Truck,932010c3-5f51-4c76-b956-d334ba4e4bc1
fc177e01-de81-4b24-b563-f8ac18a30dfc,6474,03/05/2013,9.03,Regular Air,932010c3-5f51-4c76-b956-d334ba4e4bc1
91d1e4f3-85cf-456d-93de-bd42e446bdcc,6475,08/05/2013,35.0,Regular Air,932010c3-5f51-4c76-b956-d334ba4e4bc1
7355ef60-4459-4605-86c5-b5daec11dc8e,6476,04/08/2010,5.41,Regular Air,0939362f-c8d6-46e5-a276-6222a62d9bc6
400d511a-66d4-4e0e-bad0-ba31c63b5f69,6477,17/10/2011,4.98,Regular Air,0939362f-c8d6-46e5-a276-6222a62d9bc6
fe07be1d-7b9b-48cd-a06f-408aeb5b523e,6478,18/10/2011,6.64,Express Air,0939362f-c8d6-46e5-a276-6222a62d9bc6
d8094a8e-a712-4e4e-8824-32511ce08c04,6479,06/08/2013,1.57,Regular Air,0939362f-c8d6-46e5-a276-6222a62d9bc6
32a944be-40a3-494c-9a8a-0b613fd3b677,6480,16/10/2013,19.99,Regular Air,0939362f-c8d6-46e5-a276-6222a62d9bc6
36c5121c-5653-4de3-9f0f-ffc509eb63d3,6481,19/03/2010,12.98,Regular Air,f86c340f-e89f-4146-97e6-82e2753ecbd9
2274d732-d96e-4cd9-9b28-7344f4b90416,6482,20/03/2010,6.35,Express Air,f86c340f-e89f-4146-97e6-82e2753ecbd9
6b78aff5-3b9c-4de1-9311-f547d259a702,6483,19/03/2013,28.06,Delivery Truck,f86c340f-e89f-4146-97e6-82e2753ecbd9
0b09343c-9763-4390-a42b-10168480ecff,6484,28/08/2011,5.92,Regular Air,c30f680d-6d59-4e3f-930d-4ce3369e0b7e
bd4c3867-8e8a-463c-8111-109334dd2dad,6485,20/12/2012,7.23,Regular Air,c30f680d-6d59-4e3f-930d-4ce3369e0b7e
84edb87c-970b-44a6-a1c3-2e366f5a8de5,6486,19/03/2013,3.97,Regular Air,c30f680d-6d59-4e3f-930d-4ce3369e0b7e
bb8d3855-50aa-4140-a112-83e1b10a6c7e,6487,02/06/2011,6.77,Regular Air,b4721e26-12fb-433e-a258-3ae1d78a6a0d
7a302438-d67b-4b6b-9742-7a4ef28b3de4,6488,28/05/2011,19.99,Regular Air,b4721e26-12fb-433e-a258-3ae1d78a6a0d
97b19bf4-d5e9-4328-abac-0d7793b99f4e,6489,07/12/2010,8.74,Regular Air,a56cd3e3-e77d-41b7-a70d-5b2dc6b0f650
e98ef14d-e0ff-4c12-b09d-493c2305692e,6490,07/12/2010,24.49,Express Air,c43fcd8c-60ef-4941-b85b-547efbc0e99b
64e63e32-486a-45d4-923a-3f958a543888,6491,12/07/2010,8.49,Regular Air,e43afda3-efb3-406b-b378-c1aa230c147c
c00aeb57-be38-480d-8349-caaedc601735,6492,05/05/2010,9.18,Regular Air,ab0c60b1-3cf9-4ebf-bbe2-f55ac4718262
08e9c7cb-0d05-4264-a2c1-23a32ccf4c08,6493,17/10/2011,19.99,Regular Air,c75cfbb2-1f78-4bda-9873-5ba598f8cb97
37f3768e-ec60-4cf3-8f5b-7adda12faa32,6494,06/09/2011,8.99,Express Air,684f36af-870f-4c80-9044-1e9e62125839
d155f17a-09f5-4c97-806f-16b77018bbaf,6495,17/06/2010,9.54,Regular Air,093f86e8-7c51-4de9-b1c9-9c8e633fc773
581d21c9-24ea-4b2a-887d-47da76702d07,6496,06/05/2013,5.5,Regular Air,24a05883-2459-4e2d-b1b8-84b90f30f629
51d00bbc-94bb-46a1-8317-bfb1a8015ce9,6497,22/12/2012,2.97,Regular Air,93f124da-3b4d-41d4-9210-8b878f0b7aae
eeed09b3-cdf8-46f8-8725-fb0ce340cea7,6498,27/08/2012,0.71,Regular Air,99272d6f-d2fd-4c20-8aaa-57a5c840955e
d90abdf1-1f47-4f4d-be8c-05d2392eecce,6499,07/12/2010,4.96,Regular Air,7e1b32ae-dceb-4730-aa4f-8d2c607693e5
ee14e362-0d2e-4a87-b7cb-34d14eec17da,6500,01/05/2013,5.26,Regular Air,b5b7dcc6-e8c2-4bc6-9ae5-191f94366004
e713056d-f01c-41f5-8c84-3be451f99213,6501,18/10/2011,5.68,Express Air,3a01e23f-3f45-41ab-8406-ebcd29e7fe19
7cbc70d2-f02f-4dbc-9bd1-915ab3a58d5d,6502,16/10/2011,4.0,Regular Air,9396e4df-fe8b-4b43-8930-99f68ec48034
94d4d977-9b72-4a30-8b89-2297e93df19e,6503,06/12/2010,8.74,Regular Air,77930e97-2f40-4ffc-8279-4a412e661262
290341c2-6245-4a93-8c76-168d8c76f96a,6504,21/08/2010,4.99,Regular Air,e306a6e6-7138-4a3f-90b7-a3b866b79ab5
935d280a-a434-4fe7-bf71-b599a9557c39,6505,05/12/2011,8.99,Regular Air,e306a6e6-7138-4a3f-90b7-a3b866b79ab5
27528a32-2d8b-4cd8-b28c-1ecd1e872a20,6506,08/12/2010,14.7,Delivery Truck,b36b7b7f-e0bc-49e9-972f-53b6296afdd7
fc53378e-27f9-40c1-8124-972cf96c534e,6507,06/09/2011,7.77,Regular Air,453d3e45-3685-4ea5-ba2e-856babd333b4
cdc70347-d996-4230-984f-8488e5db4703,6508,28/08/2011,69.64,Delivery Truck,79788a06-629f-4b9b-9823-b08aada98201
2e69f684-d38a-40ff-8c58-ef7fc98704f4,6509,01/12/2011,7.69,Regular Air,79788a06-629f-4b9b-9823-b08aada98201
4a9b5f49-8068-4961-8d7a-8478cd81b004,6510,04/12/2011,8.99,Regular Air,79788a06-629f-4b9b-9823-b08aada98201
32bcb2ae-eacd-4980-b464-dd2ec2ae0f55,6511,07/07/2012,4.72,Regular Air,79788a06-629f-4b9b-9823-b08aada98201
20785dbc-2dda-4e3c-a086-8e1dbc127582,6512,08/07/2012,2.35,Regular Air,79788a06-629f-4b9b-9823-b08aada98201
1558a82a-8c25-4bd8-9880-5d5bf4ed8e94,6513,30/07/2013,5.29,Regular Air,79788a06-629f-4b9b-9823-b08aada98201
e0df4351-2c53-471e-af3f-27a2e3274a0a,6514,25/11/2010,6.05,Regular Air,f5f01b43-fa66-423c-99eb-ac9365fd100a
3e325835-5790-4d42-8a99-d7c9f43b87c6,6515,19/10/2012,19.99,Express Air,f5f01b43-fa66-423c-99eb-ac9365fd100a
a70be7f0-7204-43b5-8429-4d58775d37b4,6516,25/11/2010,8.99,Regular Air,2addea8c-a89c-4f15-bb57-17d320395ac6
79130b2a-399a-4dcb-ad52-0dc13cc84da5,6517,28/08/2011,13.99,Regular Air,2addea8c-a89c-4f15-bb57-17d320395ac6
8009683e-f94d-49d5-b926-b99a31a67128,6518,27/08/2011,8.99,Regular Air,2addea8c-a89c-4f15-bb57-17d320395ac6
521f2ab5-9806-4361-ad43-acd6819b9f29,6519,05/09/2011,8.29,Regular Air,e28f7ecf-df55-42c8-8cb0-af2e00ea5fa6
e1b58174-d3d4-4dfb-b72e-12fad59c7f4c,6520,30/03/2010,6.5,Regular Air,ec0fac57-e237-4069-8b39-424f692722ac
ba0a14fa-79ff-4a9c-930f-d5937c6b6924,6521,17/05/2011,8.99,Regular Air,ec0fac57-e237-4069-8b39-424f692722ac
7f94b901-823a-4be1-94a5-c5da98897bf1,6522,19/05/2011,35.0,Regular Air,ec0fac57-e237-4069-8b39-424f692722ac
3e3d52fe-40e1-4d79-8ed5-ef25a8f1422d,6523,04/05/2010,1.3,Regular Air,fe767c7c-1c94-4c1a-a565-685ccfb9698b
ed1e0c78-05a9-4ca9-92a8-cbbc07462ed3,6524,26/02/2011,6.07,Regular Air,fe767c7c-1c94-4c1a-a565-685ccfb9698b
acdc2b95-6028-446d-a591-5f9e1da0144b,6525,12/04/2011,52.2,Delivery Truck,fe767c7c-1c94-4c1a-a565-685ccfb9698b
fe943ed2-b99c-4984-99d1-1679f546628b,6526,27/01/2013,5.86,Regular Air,fe767c7c-1c94-4c1a-a565-685ccfb9698b
1247e7be-58e1-4f5b-a9f9-06aab8407019,6527,03/05/2013,1.99,Regular Air,fe767c7c-1c94-4c1a-a565-685ccfb9698b
031a7914-8982-4c23-a371-c5504afbe16b,6528,26/12/2013,3.37,Regular Air,fe767c7c-1c94-4c1a-a565-685ccfb9698b
57a0cff5-045f-4165-9c19-4c02dc0ee5a6,6529,04/01/2011,19.99,Regular Air,c1731398-2305-44b9-9be3-ea5d5cc9c0f0
a45fb317-3b7f-42a1-bd5d-a4ca3c5c78f9,6530,22/12/2013,13.99,Regular Air,3834dcb1-b351-44ab-b6a1-e1f49e10e712
872598dd-ea84-4b84-af9d-60295cb25999,6531,31/03/2010,3.3,Regular Air,887cba62-9ce8-4ae9-ad27-3d257fb69dee
0062adbd-7506-438a-ba06-967b5fd64c68,6532,09/09/2013,51.94,Delivery Truck,887cba62-9ce8-4ae9-ad27-3d257fb69dee
f192a9e1-1f26-453c-9db7-be8ec6901e46,6533,23/12/2013,5.22,Regular Air,4b0b63c9-9236-4c97-955c-e3ad743aa86e
e5d1f374-38dd-4ddf-834e-ce4ee28562ba,6534,24/12/2013,5.92,Regular Air,dc89711b-365e-4cb6-a7d3-4a96a04307ff
760c850e-a6d9-476f-88cb-eeec33094268,6535,01/10/2013,3.37,Regular Air,4508e933-e9c7-4465-afa7-6f9fa3c39492
6f6f8e99-9c80-41d0-ac78-99a86d7f5e9d,6536,08/04/2010,0.5,Regular Air,8418b960-7460-4c0e-923d-56597a673415
771ce1c8-5fde-4533-8e0d-950711c0f04d,6537,02/05/2011,3.99,Regular Air,8418b960-7460-4c0e-923d-56597a673415
cfd63f71-4a79-4d4a-b22f-ab7ce17dc62f,6538,30/04/2011,11.25,Regular Air,8418b960-7460-4c0e-923d-56597a673415
a376f113-9e54-45c2-8d94-c6b57a80af3a,6539,25/06/2012,14.36,Delivery Truck,8418b960-7460-4c0e-923d-56597a673415
92f47115-c013-41f7-a7bd-e4ea1b5c60ab,6540,26/06/2012,24.49,Regular Air,8418b960-7460-4c0e-923d-56597a673415
75098926-3016-4989-8d91-b760e97e8624,6541,15/07/2012,6.83,Regular Air,8418b960-7460-4c0e-923d-56597a673415
e7b0fb61-cd29-4af7-ba05-482fa7019fc4,6542,14/07/2012,4.23,Regular Air,8418b960-7460-4c0e-923d-56597a673415
eb3947d3-ee46-466e-9b61-4ec0d13a40cf,6543,08/04/2010,19.99,Regular Air,c7ffbc2c-a91d-4670-b641-99b7632c4b23
4ebdaa5e-d1e9-4869-832e-253c6da22b66,6544,06/09/2011,2.99,Regular Air,c7ffbc2c-a91d-4670-b641-99b7632c4b23
c567ce3f-7149-47fb-b0e7-ac794c3806a2,6545,22/01/2013,0.5,Express Air,c7ffbc2c-a91d-4670-b641-99b7632c4b23
96a4bfbb-e0a7-4d28-a6ab-4ca91dcd4a58,6546,17/07/2013,12.98,Regular Air,c7ffbc2c-a91d-4670-b641-99b7632c4b23
877aa456-5598-4357-8115-464e036a2f63,6547,05/10/2012,0.97,Regular Air,3c68bb71-0210-4095-94ef-37555cff2f96
ad956f28-79ac-40ed-88b4-6c1e5afe87fe,6548,05/04/2013,10.84,Regular Air,3c68bb71-0210-4095-94ef-37555cff2f96
6ab09727-5e45-46e5-9c33-8cfa826b3021,6549,12/11/2013,4.0,Regular Air,3c68bb71-0210-4095-94ef-37555cff2f96
14f45d1c-f7ae-4f69-acb5-67daab649787,6550,11/11/2013,1.97,Regular Air,3c68bb71-0210-4095-94ef-37555cff2f96
437ddf9d-f65c-41b7-b1d7-b63ccbca114d,6551,12/12/2010,3.73,Regular Air,bcc0ec5b-5fab-4b66-8889-181e668df6f2
fe624b92-814c-4bf2-9ca0-4d9d67e71a46,6552,18/09/2013,8.4,Regular Air,bcc0ec5b-5fab-4b66-8889-181e668df6f2
3b9b7d2b-e669-4a6e-a540-02437b3fc1c2,6553,20/09/2013,5.41,Regular Air,bcc0ec5b-5fab-4b66-8889-181e668df6f2
afb94b41-746b-4b96-ba68-bb665694a1fd,6554,25/11/2011,1.0,Regular Air,9f2307c6-090e-4e6e-97ec-e861f3c78f80
212c8548-40c8-41fa-8e94-d1c6b7eedc7d,6555,03/04/2013,1.99,Express Air,9f2307c6-090e-4e6e-97ec-e861f3c78f80
1c21717f-fa63-434e-90c3-7079d8d8ab92,6556,12/03/2010,19.99,Express Air,5e922f94-c44a-4895-bc05-071841ceb7e0
df5b72c8-3c2f-4a8b-ba8b-9a6b0f9400a8,6557,26/11/2011,5.19,Regular Air,5e922f94-c44a-4895-bc05-071841ceb7e0
461a0d91-1c57-49fb-b94b-64d6d0e0b05f,6558,21/04/2012,6.93,Express Air,5e922f94-c44a-4895-bc05-071841ceb7e0
ae9a9d7b-e652-4260-a64e-0cd35b146f95,6559,22/04/2012,35.0,Regular Air,5e922f94-c44a-4895-bc05-071841ceb7e0
2760cda8-6ffa-46b4-b59c-952b27253eb4,6560,03/11/2012,1.25,Regular Air,5e922f94-c44a-4895-bc05-071841ceb7e0
799aa023-63d0-43d3-9f12-4a837b852bab,6561,06/06/2013,1.49,Regular Air,5e922f94-c44a-4895-bc05-071841ceb7e0
16885412-d928-47d8-bcb2-53d5cd4035ea,6562,12/08/2013,6.19,Regular Air,5e922f94-c44a-4895-bc05-071841ceb7e0
2ac38b48-b8f9-4c81-ab06-04b428f91aef,6563,11/08/2013,19.99,Regular Air,5e922f94-c44a-4895-bc05-071841ceb7e0
7e61fc70-3bab-4116-8e45-e830c4a2ab8a,6564,03/07/2012,6.21,Regular Air,6cba2483-4e42-415d-843a-e420a64c01da
ea424177-4c79-41db-b08a-aad0c7960873,6565,05/07/2012,3.98,Regular Air,6cba2483-4e42-415d-843a-e420a64c01da
573257b1-3434-438a-b4e1-a2e59ff3616f,6566,17/12/2013,2.99,Regular Air,6cba2483-4e42-415d-843a-e420a64c01da
d4747c43-ed67-4a71-aa11-82c34d7fcc66,6567,26/12/2013,12.98,Regular Air,6cba2483-4e42-415d-843a-e420a64c01da
9ce8de7c-f25a-4c0a-b550-d6a9778e7748,6568,19/10/2010,9.54,Regular Air,c68f645a-564e-4d14-bc26-523af9d7bf8d
7943eb08-da30-4713-a584-917f3f1b72db,6569,05/10/2012,0.5,Regular Air,c68f645a-564e-4d14-bc26-523af9d7bf8d
44640eb9-b477-4a83-8d21-b3d84914a044,6570,14/09/2013,0.5,Regular Air,c68f645a-564e-4d14-bc26-523af9d7bf8d
203c8e67-ffc3-451d-83c1-c4d6bb7e16f8,6571,16/09/2013,36.09,Delivery Truck,c68f645a-564e-4d14-bc26-523af9d7bf8d
014a7927-8feb-401b-a5f5-c2219858dd78,6572,11/04/2010,0.99,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
c5d1084d-4fb3-4dc8-ab7a-8709b413f944,6573,21/04/2010,9.18,Express Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
4c4983a3-bfaf-4acd-b227-73f653abb9af,6574,28/04/2010,8.99,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
4c475bca-2e99-4600-baf7-9e897ac5ed3d,6575,25/04/2010,110.2,Delivery Truck,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
09652dc2-0f83-4b60-8689-3940c5e8b9ea,6576,07/12/2010,1.67,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
b49dc359-7993-412e-9c3a-46e801d99dca,6577,19/06/2011,1.99,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
3d52e690-2a15-416c-8820-8f99208a569e,6578,21/06/2011,1.39,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
1aaa15af-baa1-45aa-b2ee-c32b0eacdb6a,6579,27/07/2011,5.86,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
741db748-f0fe-4265-ba58-385650824238,6580,28/07/2011,1.86,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
2f70486b-6786-495b-b65c-c91504bb758d,6581,06/03/2012,5.48,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
84cb9fe4-1a98-4326-b2e3-dbb5f2d20cd1,6582,05/03/2012,13.18,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
08113ade-fdfc-4ae5-837d-120bfe82ea8a,6583,23/04/2013,7.51,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
50d90bb2-a329-41c3-ba19-51300670c8db,6584,31/05/2013,28.63,Delivery Truck,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
34720994-f550-410b-a629-d0ab01ffe15b,6585,09/09/2013,2.4,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
f750ac3b-fb2f-4b82-8ede-a45f25822743,6586,26/10/2013,8.99,Regular Air,7aa98a28-9f6a-4f3f-b320-49cb37544ee3
5f2b996e-b179-4711-827b-81aa4e5868e8,6587,21/04/2010,9.18,Express Air,76c3b4c3-fa7a-48a4-bfde-e9cef3337964
db483124-7b8a-4d1b-8f9f-ce6d099f926d,6588,28/04/2010,8.99,Regular Air,76c3b4c3-fa7a-48a4-bfde-e9cef3337964
9dc601a7-ed00-400d-b46e-9882f4e0f99c,6589,25/04/2010,110.2,Delivery Truck,76c3b4c3-fa7a-48a4-bfde-e9cef3337964
dd9218a3-48a7-49fe-80bc-244d49cb2105,6590,07/12/2010,1.67,Regular Air,76c3b4c3-fa7a-48a4-bfde-e9cef3337964
e924d24a-5b58-4199-ad7a-6d81e461ee40,6591,06/03/2012,5.48,Regular Air,76c3b4c3-fa7a-48a4-bfde-e9cef3337964
12d1e090-d79b-4efd-af61-0a968f893336,6592,23/04/2013,7.51,Regular Air,76c3b4c3-fa7a-48a4-bfde-e9cef3337964
e7611d70-792c-4253-8c1a-9a5d12567fa7,6593,19/06/2011,1.99,Regular Air,19ce832f-81ef-462a-a4b2-70a16cbcbd39
64cae453-29da-4f2f-96b4-b5dba3d6ce72,6594,21/06/2011,1.39,Regular Air,19ce832f-81ef-462a-a4b2-70a16cbcbd39
8f28447d-3f28-4595-9024-b45d6380a584,6595,27/07/2011,5.86,Regular Air,19ce832f-81ef-462a-a4b2-70a16cbcbd39
0f2138ba-70ff-43e6-a0b7-f3c9be0c32d8,6596,28/07/2011,1.86,Regular Air,19ce832f-81ef-462a-a4b2-70a16cbcbd39
5ac4db79-643b-4d48-9a96-b95e63e7fa24,6597,05/03/2012,13.18,Regular Air,19ce832f-81ef-462a-a4b2-70a16cbcbd39
aac5a63b-6ffb-4be9-aea5-776517292ba4,6598,11/04/2010,0.99,Regular Air,10b2c457-8126-4d63-84e0-43ae375c8ef6
a606e1ff-b54a-455e-99c2-11fb8379fbea,6599,31/05/2013,28.63,Delivery Truck,10b2c457-8126-4d63-84e0-43ae375c8ef6
4eb9dd04-4f52-4849-89b1-e5434626b355,6600,09/09/2013,2.4,Regular Air,10b2c457-8126-4d63-84e0-43ae375c8ef6
baa41335-318d-49f1-9698-36081c9d24a7,6601,26/10/2013,8.99,Regular Air,10b2c457-8126-4d63-84e0-43ae375c8ef6
