SalesGUID,SalesID,Profit,Sales,QuantityOrdered,ProductBaseMargin,Discount,UnitPrice,OrderGUID,ProductGUID
2273fa0a-f754-4063-a66d-965ca8f53e3f,6843,-127.94,919.49,13,0.6,0.06,70.98,0331188e-b3b2-46d0-b628-5b5b67ddbe19,23f9b2e9-a232-44f5-a56b-5a94685c046e
c7b25029-c136-4a14-a0a5-587d80086dc2,6844,807.381,2390.07,57,0.36,0.03,42.8,dc65e15f-7c0a-4bff-9831-3a81f0189a9c,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
09d8443d-cc8f-4726-a245-3b4ac987eff4,6845,1304.559,9375.35,86,0.57,0.06,125.99,6d6ebbf9-d92e-4fd0-9e15-2aff99950f0e,8fc5df08-168f-4cbf-9b68-2580389ae0d7
bf006fdb-ecfa-492f-bdac-6ca8817a924f,6846,-11.83,14.52,1,0.36,0.01,11.34,048c71ec-32d9-4396-b725-f249160553b2,eebe042a-6a13-4133-b768-03d7e64c9369
894f7822-f11b-4c20-a3a2-fbb8c74de5fe,6847,-65.58,103.18,19,0.4,0.02,5.28,87475115-eccd-40df-b606-a18864dc6977,eebe042a-6a13-4133-b768-03d7e64c9369
26eb5300-6050-4fd1-adbe-a8de8523af32,6848,-15.87,100.26,8,0.6,0.03,11.97,33fb4043-90dd-4832-8190-5fcd5d119fca,23635f10-961f-480d-9314-60c20d2d0457
22c22aeb-a32c-4589-bf47-66bb65db09a8,6849,-127.94,212.19,3,0.6,0.06,70.98,bab83df2-ae98-4b14-bfe2-2a0556e266ae,23f9b2e9-a232-44f5-a56b-5a94685c046e
c4e297b4-7b88-449f-854d-7b34208867e7,6850,214.338,718.47,6,0.35,0.02,120.98,0301ed90-5448-498e-8415-9f1b8e34ae99,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
59e9f7f4-47d1-4526-83a4-8d01b2c84f20,6851,596.808,97.96,2,0.71,0.06,47.98,c6508ebc-cf69-4464-8fd8-dc3cfffbcc04,4e0e9f58-0a12-43c5-a36f-aaf11745df19
44d5e90e-5a69-4329-a947-5bb73c6af0ee,6852,48.21,81.15,12,0.37,0.05,6.68,b12a9521-287d-4170-a85f-22e75af25115,eebe042a-6a13-4133-b768-03d7e64c9369
0f79f227-feb9-48b1-b7ff-b250473337ce,6853,3739.3929,5419.41,15,,0.01,349.45,bb61984b-f813-43ca-bb19-5f58d8ef1168,d103ae11-78a8-45fd-85fa-fe72c8556b73
6a359a76-c414-41bd-aa00-7cc861d060dc,6854,470.338,700.41,26,0.5,0.0,25.38,09be21c0-d2fc-428a-9841-ee325a5873d0,80b7eed7-b363-413b-8321-c4b57ac84a00
d840fc97-d8b4-4d1a-8b99-317f8876023d,6855,-2.91,26.44,5,0.51,0.02,5.08,f7a3c4ea-458f-4f05-98cd-18b929d90561,b52e5bba-866d-42fa-be23-b3d59febd151
dbb28da4-73df-4cef-8641-911c40a40cd1,6856,22.8804,33.16,7,0.36,0.1,4.98,43d33828-3ab4-47e9-aba2-b8b4475b251d,4fac729b-ee15-487d-9ede-92f1e01c133f
935ae1a3-9836-4f8f-9672-01a00617d800,6857,9.54448,49.07,9,0.36,0.01,4.98,d2e9e648-b946-4602-a2f5-5e7fc9f66fb5,eebe042a-6a13-4133-b768-03d7e64c9369
0f91b154-939a-4e59-a3e9-cc3fed991bd5,6858,401.85,646.88,11,0.68,0.02,55.94,c4b7e5cf-fdf0-4b46-b440-028845311a10,bc93112c-d441-48a0-8c54-488f7c692d75
fd343e34-af15-4402-882f-d3b76e084e43,6859,-624.29,1047.19,12,0.6,0.02,81.94,e49dd3dc-cb7e-45b9-a095-8da6fb313f82,23f9b2e9-a232-44f5-a56b-5a94685c046e
40459ba6-1933-4d9d-b4d4-8935f13bee76,6860,9.93,4681.37,11,0.79,0.06,417.4,7326c73d-4ef8-40d5-ace6-627fc96e987a,f8ac426e-bd1b-4289-af7b-ee392b687a2f
961dd2b5-eafb-43d9-8c6c-d8530daaa821,6861,988.199,1988.06,11,0.46,0.1,199.99,d33f045d-4b2a-48dc-a5b2-477c1505a49d,1224d9bc-4ab8-40d9-8d72-05f2e7170ab1
5a38ce56-667c-4f6a-9027-e8cf9a0cfa88,6862,-130.5,78.59,12,0.37,0.03,6.48,ba4d6eba-a5a7-4e2c-a96c-3e9fc758fa87,eebe042a-6a13-4133-b768-03d7e64c9369
f28fab26-14b4-4acb-869f-09b3806ce7c6,6863,-151.6988,119.86,18,0.37,0.05,6.48,13095264-b4ae-4298-8ed9-70d7610f53df,eebe042a-6a13-4133-b768-03d7e64c9369
a13e2bc5-70a7-4aa4-9332-3f0bc0ee5adb,6864,10.2741,14.89,3,0.39,0.08,4.76,6b770da0-42fd-4925-994d-5498b6e60373,4fac729b-ee15-487d-9ede-92f1e01c133f
1611919f-d5ea-459a-8e7c-54d20391752d,6865,710.6724,1029.96,10,0.61,0.07,105.34,b1d29eab-c7fb-4ef1-939f-99b5d65ca879,a505c470-5f65-428b-97fd-e090e17a8f47
87155da3-2f63-4fe2-ac36-a319a9050031,6866,-485.9808,6915.98,2,0.37,0.05,3499.99,bded7e1e-8c12-4341-a896-abf126d0d86d,1224d9bc-4ab8-40d9-8d72-05f2e7170ab1
3348d720-a65a-4acb-bc01-06f7e7e3af02,6867,261.7239,379.31,10,0.59,0.05,37.74,b54b5259-79f7-43b6-bb77-963968a297de,23635f10-961f-480d-9314-60c20d2d0457
d6075d1f-a0df-4bf5-9bae-9237577e45b3,6868,107.45,288.44,7,0.7,0.04,39.98,ea284a9b-8065-4cf6-afc1-2d4e0e556cd6,bc93112c-d441-48a0-8c54-488f7c692d75
603afdab-4b45-40f3-a7c1-72234111a936,6869,-116.18,32.54,1,0.74,0.04,30.42,498b3a7e-0a4a-473d-a6da-cdf598622b03,bc93112c-d441-48a0-8c54-488f7c692d75
8ceef614-e65e-46ff-8df5-bfc1afc00dce,6870,522.5508,757.32,20,0.35,0.07,37.7,fd100af3-35ec-4de3-8acc-52aa1e492bd2,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
ab8732cc-2aab-45c7-ac68-b90ce6a66abc,6871,-92.32,52.09,5,0.4,0.04,9.99,56a41cee-90a8-4f05-b222-dd372a08b15b,eebe042a-6a13-4133-b768-03d7e64c9369
b39100c1-9585-4ce4-a427-41bec8a647af,6872,89.6,204.52,9,0.39,0.02,22.84,df7e52d0-06d8-4938-b6ee-bf202d40abb6,eebe042a-6a13-4133-b768-03d7e64c9369
3a86f8b2-9a8e-4359-90c6-712188d580fd,6873,16.445552,186.18,21,0.38,0.02,8.6,290a3ab3-f154-47ab-9754-d86ad3ebdd03,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
d24568d4-8a92-41f7-9de2-f6977a3f3453,6874,-56.09856,195.56,3,0.7,0.06,60.98,65a03912-9c59-451c-9734-dc0ed8ed8a7c,254f6ae9-0514-44c4-9358-31fa425339f2
d4822e94-1d05-4d39-b5ee-4dde29b76a1e,6875,-1764.29,1794.88,14,0.74,0.0,122.99,aed3a1c9-71c3-45e5-983d-959af43f38b6,254f6ae9-0514-44c4-9358-31fa425339f2
4e6ec4a5-c6b3-4674-825a-ddf86c93688b,6876,-52.016,633.43,4,0.62,0.1,160.98,0bdd1a7e-4007-426b-b398-7bbfe7eff8cd,254f6ae9-0514-44c4-9358-31fa425339f2
702bc4dd-a9e6-4b52-a1f5-714c0608ac8d,6877,24.684,51.3,15,0.4,0.05,3.29,a061fbb5-9424-423e-8d18-d872bb8eb461,d8ac74b0-6467-45e0-83de-90b1bde6c20f
088f8e60-7dcc-41dc-bdf5-d92b8ed201ba,6878,527.8776,765.04,12,0.56,0.01,60.97,f928c481-d4a6-4b30-a721-688203165641,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
f8e64e0c-dafd-40aa-81cc-2c26890b5b9a,6879,52.74,98.3,17,0.55,0.07,5.84,4f8bbf04-03a1-4e05-b462-4cc5487abac5,4ae74995-1034-481b-813d-ead1c7292f94
1ebe664b-0332-4ab1-be65-657e9e1c4da3,6880,-554.631,73.09,14,0.36,0.04,4.91,543c889b-ca03-43d4-be16-ca1a61ac0772,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
bf9627a7-c98e-4d20-bff2-af2875beb5a7,6881,-64.05,203.67,20,0.57,0.02,9.98,12b7a63c-a9bc-442f-b2e4-4689049eef8e,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
fa2f5621-3666-48cc-941d-e6f3e444b1b4,6882,7.6551,287.45,3,0.36,0.03,90.97,4135b140-4411-44d4-8ca8-ab7619965f00,ca9f7d3b-7efb-4b94-8af6-123d843d2365
0433aa85-56ae-48d9-9500-3f2ea3e66edb,6883,-33.11,82.53,13,0.37,0.09,6.48,af9811f9-6660-478a-beff-c03b83d61795,eebe042a-6a13-4133-b768-03d7e64c9369
70de483a-8e87-42f4-9ac6-9cabde2c6fe8,6884,35.98,65.66,9,0.47,0.01,7.08,c7d8fa16-98e8-4101-a0cb-30d1cdcfdb98,4ae74995-1034-481b-813d-ead1c7292f94
ac0b983f-262c-4bb6-bcf3-4e364fdbe814,6885,-57.08312,275.34,12,0.62,0.08,23.99,cc711cc4-0adb-4a72-8545-e5470eeb82d1,b5e714a3-d9be-43c0-8f1b-72d894b44561
2237988d-6d49-42b5-b5dc-949a767cd3d5,6886,-36.5332,119.93,26,0.52,0.1,4.91,ef578fba-c55a-4b04-94a1-3467ed596a5b,80b7eed7-b363-413b-8321-c4b57ac84a00
2ff5d3f9-af29-47b3-886c-89230e213b95,6887,-22.3452,21.65,4,0.38,0.09,4.98,986b8365-838b-40f4-a05e-2c149b9030a9,eebe042a-6a13-4133-b768-03d7e64c9369
2571f143-886c-4146-afa6-f03cdd1dc317,6888,-30.7395,41.69,2,0.37,0.02,15.99,4d1fb35b-f3b7-4350-a0d7-1bb880f0c4e3,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
7739eb9c-317e-4f74-89dd-d1cac82caf31,6889,34.52,127.12,9,0.59,0.02,13.48,0ae3dafa-e115-45c5-a72c-715691c74854,0270a150-478b-4fd8-b108-aa88ce2b6047
cdc1fe9a-e1a4-4dda-a092-ac2dcd55471b,6890,3576.8841,5183.89,12,0.52,0.04,449.99,7e75edea-c476-4319-b0ca-392bf99df3ed,1224d9bc-4ab8-40d9-8d72-05f2e7170ab1
73cd8f5f-b454-45e8-9e84-1f90f0ee1c9b,6891,46.8,359.73,4,0.67,0.07,92.23,be4fcb36-4839-40e1-a957-639095a1a3ea,a089bdea-dcf9-49c4-8ce4-fd98c3c9b3ef
91c69eb2-b2a1-4b46-bc46-52c16562ec9d,6892,-25.95,15.82,2,0.37,0.02,6.48,61b9c7d6-ebbb-4904-a61f-dba4ecfed0b2,eebe042a-6a13-4133-b768-03d7e64c9369
97d0698c-51e7-4d44-ae38-1178d0526fc6,6893,-141.02,238.97,8,0.74,0.1,30.42,eb602d0d-9f9d-4cde-8e3d-c219ef23ba05,bc93112c-d441-48a0-8c54-488f7c692d75
f456b3b7-d416-4de5-a152-3f607634b4be,6894,-64.78,134.96,1,0.59,0.0,120.33,6f08ddba-7586-489b-8193-be9b18611d8c,0270a150-478b-4fd8-b108-aa88ce2b6047
d738bd22-1313-4243-be4a-06aff94edde3,6895,16.1804,30.87,13,0.39,0.1,2.62,995ab6b0-8296-4697-86cc-29791a9a1966,d8ac74b0-6467-45e0-83de-90b1bde6c20f
7c4df089-0e00-496f-b756-224f585f9c86,6896,38.743,73.32,11,0.35,0.06,6.75,547a8d5b-029e-4971-b110-45e23eb291d1,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
f61d0ec4-b7e0-4c56-97a8-16c8965fe51f,6897,537.8343,779.47,25,0.55,0.02,35.99,3fa5e38f-8d6a-4da2-bae1-596963d549a7,8fc5df08-168f-4cbf-9b68-2580389ae0d7
98af9321-f805-4a5b-84b4-b14a9593b440,6898,31.11,366.26,4,0.83,0.06,89.83,aaf5b2da-c55f-4212-aa9d-663e6e811828,f5a8561e-cb5c-4f5d-baf4-5820cfada1eb
658d545d-a38d-4986-a271-6ac494165935,6899,24.018,125.19,3,0.56,0.01,45.99,fc72ee8b-7c82-4f67-9ef3-601b04922911,8fc5df08-168f-4cbf-9b68-2580389ae0d7
b9f13167-0459-4024-bbc4-4aca753ade67,6900,340.9074,12.39,2,0.36,0.1,4.91,41e4f823-3fad-4e6c-83fd-12a51ac9b5e5,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
d77dd587-1abe-4fea-8319-56705a9f2145,6901,-319.5367,431.11,4,0.6,0.0,100.98,202100c2-4d74-4c63-b16d-db7a0459ce4e,23f9b2e9-a232-44f5-a56b-5a94685c046e
309d5350-336a-450a-b53f-e4e5880617ff,6902,17.8794,24.08,6,0.37,0.0,3.58,58425e19-9299-465d-9e41-4047f9558c21,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
0aade1b3-f7e9-459c-940a-55c27913cab4,6903,-78.8256,1916.19,18,0.65,0.01,107.53,7c3fb0b4-4267-4d45-a047-54ce751f0f63,a089bdea-dcf9-49c4-8ce4-fd98c3c9b3ef
07684754-5996-419e-ba20-52eff8a296a0,6904,-208.418,343.51,18,0.38,0.07,19.98,6b9ec50d-d852-4883-9594-300122be6fff,eebe042a-6a13-4133-b768-03d7e64c9369
d22cdaa4-0982-4d0f-8e39-96d0d8ee42e8,6905,-269.7555,1867.04,5,0.57,0.05,363.25,7bf6128d-5702-413a-ad55-755742c8ede9,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
215744e4-2eb8-4a8f-8761-e1f2f36b6a31,6906,710.8074,537.8,31,0.45,0.03,17.48,103aa0d1-3da9-40d7-b875-373196505177,4e0e9f58-0a12-43c5-a36f-aaf11745df19
25608953-d8ca-4dfe-a35b-69930c5ea362,6907,-75.95,35.62,9,0.37,0.05,3.75,a00dc187-bd57-44e2-8526-8032fac73b66,a828de89-cc82-45d4-bf6e-a5b176032f59
9166fc3c-b223-4e3e-9513-133190f9e515,6908,-5.152,37.22,5,0.42,0.06,7.59,1580b1e1-648c-49ce-bc4b-2e93039c6a23,b52e5bba-866d-42fa-be23-b3d59febd151
3d96b1a9-f684-4a4c-8a0f-601973591cb7,6909,-2133.278,119.78,6,0.44,0.05,19.23,2c949fce-7482-4eed-a1a9-6852f00ff191,80b7eed7-b363-413b-8321-c4b57ac84a00
6e5f7eff-4ee6-4955-ae20-478d4d68f34f,6910,179.598,2262.76,6,0.38,0.1,387.99,1b9e6a4c-7ddf-402f-b0ec-d1594dc0dad1,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
65bfa691-b38d-45ea-830f-4a6f7755a5a0,6911,155.1744,83.78,22,0.37,0.03,3.75,aa2ed361-4e24-49b0-86b4-76d68281f4ea,a828de89-cc82-45d4-bf6e-a5b176032f59
c8538d08-8852-42a5-b0f4-b950f8b6a68b,6912,661.14,11.89,1,0.35,0.01,9.78,f2d60656-7e4d-447d-b7a2-16896cde4ce6,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
3effa91a-ee18-4076-aeed-a0b0b7637605,6913,80.0712,12.15,7,0.51,0.06,1.7,b350aa3f-f645-465e-b1ff-f904102c2b52,4e0e9f58-0a12-43c5-a36f-aaf11745df19
81a3e8c4-1b09-4300-81fa-fbe749f0db10,6914,-59.43,502.75,18,0.38,0.1,29.14,bf19e2d8-260b-4a8d-98e5-52612d916fc7,4fac729b-ee15-487d-9ede-92f1e01c133f
171d8b30-2b9c-46f1-892d-51c4658b9923,6915,-44.73,15.73,1,0.37,0.09,6.48,a41981e2-2a31-4bbc-a261-888f042cadc8,eebe042a-6a13-4133-b768-03d7e64c9369
5fe5fab7-f564-4c6a-8869-1f1a60318fb3,6916,352.8798,511.42,17,0.35,0.08,30.56,ff0939e1-8665-46e7-b5e0-8009cb3cf533,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
0d2fabb7-c015-4d6c-86d7-c12679810f5e,6917,890.7824,2177.26,14,0.66,0.06,161.55,030644a7-4532-419c-b90e-b3a1194e7cba,0270a150-478b-4fd8-b108-aa88ce2b6047
5644d5b6-1290-436d-affa-8c41eb4011e4,6918,-111.87,55.4,13,0.4,0.09,4.28,14362c1e-f6d5-4b61-9efa-59cf478e4663,eebe042a-6a13-4133-b768-03d7e64c9369
0ef8d317-cc22-4501-b562-eaf6f34b75f4,6919,-30.04,31.18,4,0.38,0.01,7.35,2a614ea9-9358-44cf-9887-2b2f39940c0a,eebe042a-6a13-4133-b768-03d7e64c9369
e6e324d0-4bb1-40c9-a2ac-48f0e843b556,6920,207.684,115.4,9,0.57,0.03,12.44,9a770788-fa6f-41b8-a1c0-19aebb2678c4,ce982c12-fc21-4570-a38a-aaadcf45b0ef
6803c9c4-0cf4-4c6e-854e-42a1214020b2,6921,112.0555,663.96,16,0.36,0.1,40.98,8335c363-1bb7-45d1-a649-acc0c969646e,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
29a3ad85-0857-473f-96b3-85456ab9cfb1,6922,15.0,236.19,83,0.56,0.09,2.88,4ed7cccf-af6a-420d-b03b-86fded38ba08,4ae74995-1034-481b-813d-ead1c7292f94
efa9cd8e-ffcb-40d1-ab59-91b37da6029c,6923,-0.048,14.96,4,0.38,0.02,3.69,6270c126-8ab1-4da6-bb5b-ab6ace69f05c,a828de89-cc82-45d4-bf6e-a5b176032f59
2c47262a-ebfa-4830-83c7-edf163246c34,6924,-41.99,140.9,21,0.37,0.05,6.48,f7327003-e437-499d-9ca7-f856626a6805,eebe042a-6a13-4133-b768-03d7e64c9369
a2d776bf-797c-4645-9e28-704cdfa35ad7,6925,42.86,304.04,41,0.4,0.03,7.4,41163761-09d1-4f40-b5a5-d8aae373fb29,4fac729b-ee15-487d-9ede-92f1e01c133f
cee19050-58dd-4ff7-bdc9-dcc1fe5897be,6926,11.65095,1078.42,70,0.76,0.05,15.23,8f8dcfd2-65d8-4b84-8746-fd0e428cf515,f8ac426e-bd1b-4289-af7b-ee392b687a2f
d4f25ab3-d909-4b9c-83e5-b9c034d8dbb1,6927,21.68,565.16,72,0.52,0.1,8.33,b5ff6d1b-c4b5-4d1a-b4e6-eb2d956c1c3d,4e0e9f58-0a12-43c5-a36f-aaf11745df19
5cce696a-17ed-43bc-bb01-fba923e2a1bd,6928,2164.64,6608.24,35,0.55,0.09,207.48,04205c09-d2ff-4e5b-935d-833001759b6b,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
e3b37085-0c55-4420-b608-7364b45f0b40,6929,25.20675,148.34,1,0.75,0.06,150.98,a34a7bc8-fbc2-46ab-bb3f-0dcc1a6b63f0,f8ac426e-bd1b-4289-af7b-ee392b687a2f
e9705e85-6994-43ab-843e-e1e55dbcac4c,6930,-82.13,80.58,2,0.74,0.0,30.42,0bf7319c-add4-4b22-b884-475961afdd8d,bc93112c-d441-48a0-8c54-488f7c692d75
486f0e1f-ee83-41e2-a4b3-2295c6eefa0a,6931,42.86,74.16,10,0.4,0.03,7.4,fe62c159-b45c-4149-99d9-3225567dd86d,4fac729b-ee15-487d-9ede-92f1e01c133f
19a49377-3c67-4441-9354-9b10e806edce,6932,32.52,141.29,18,0.52,0.1,8.33,3633b666-4804-4b9b-9d98-4d2ae41c228f,4e0e9f58-0a12-43c5-a36f-aaf11745df19
d6a2f691-42d7-4659-bc25-be2f20a71f12,6933,-41.99,33.55,5,0.37,0.05,6.48,20d3b0aa-ca95-410d-a963-24700d7ae799,eebe042a-6a13-4133-b768-03d7e64c9369
a0cb128e-c17d-4919-a98d-e675ab88750a,6934,112.0555,165.99,4,0.36,0.1,40.98,e4dd34d9-3fc3-4bf2-9255-353a5affe573,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
f51bfc45-e7af-4894-8efb-e977569d2e06,6935,1172.4894,1699.26,9,0.55,0.09,207.48,ed41a221-f5f5-4e90-baad-8956b05871e3,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
aa38afb7-ae5a-487a-aa02-01c7b81e71ba,6936,-0.0372,3.74,1,0.38,0.02,3.69,c6329964-faaa-4ef8-a180-9ae9fc0ac98f,a828de89-cc82-45d4-bf6e-a5b176032f59
681892af-e5c2-42ce-b94b-cb2907617460,6937,27.424944,148.34,1,0.75,0.06,150.98,9a9e30a3-0b0c-4b13-b132-81383f7eb9fb,f8ac426e-bd1b-4289-af7b-ee392b687a2f
6b7dca8e-b597-4c67-8b48-82a8efb25d56,6938,-75.5596,40.29,1,0.74,0.0,30.42,91cb9f00-d02a-499a-b4d9-c5ae6cc9bf9b,bc93112c-d441-48a0-8c54-488f7c692d75
a837f9be-2be7-4a58-96e2-aa41027acfa9,6939,17.25,59.76,21,0.56,0.09,2.88,7896eb4f-6960-4b90-a73a-191a9a0f20b8,4ae74995-1034-481b-813d-ead1c7292f94
78de1934-e361-42bc-8a62-a33263977503,6940,17.476425,277.31,18,0.76,0.05,15.23,0fd919c8-9f68-4194-9d2a-119edb17d95c,f8ac426e-bd1b-4289-af7b-ee392b687a2f
2774b442-0dcc-46ba-8b46-bd5fb4e26c05,6941,-413.5978,22.71,3,0.37,0.01,6.48,0ab3f3bd-6b26-4f59-8f91-ffa42e6c979f,eebe042a-6a13-4133-b768-03d7e64c9369
6822f509-e14e-49d8-bee9-ff5d34eb00f6,6942,233.802,224.82,12,0.4,0.04,17.98,4191caf2-263c-4506-932e-9d079a59ce42,fde96d54-de2e-4f8d-bdf8-00923525dbd2
01252212-b33e-42e5-bf2a-beaa8f47f31a,6943,284.934,49.63,6,0.35,0.02,7.68,f19e87c9-5500-4267-86d3-f2236364598f,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
649688db-75fe-46ce-b57c-87a34eedb764,6944,3.426,2854.99,23,0.64,0.05,120.98,efe2e0cb-308e-4d64-8a9a-2012eafa7b84,254f6ae9-0514-44c4-9358-31fa425339f2
adb04083-5e69-46bf-9622-cbebe45b2863,6945,16332.414,4158.38,15,0.59,0.05,279.81,7236b82e-d723-48c8-a4cf-d9ab449733cd,f2d4d151-0bc2-458b-a4d8-57e8d540e540
a2c82c2a-bc25-45f7-b82a-e745dc96bddd,6946,68.676,200.64,6,0.6,0.04,33.89,2a2e7fd7-f6f8-47fa-add1-38f0157deac5,0270a150-478b-4fd8-b108-aa88ce2b6047
39cd251e-aa15-405c-adf9-d48b782899da,6947,-25.9,36.16,5,0.38,0.0,7.04,82a2386f-a229-41b8-887a-7e99bcd42442,4fac729b-ee15-487d-9ede-92f1e01c133f
0e34309d-40da-41da-ba4a-2344b0234d2e,6948,971.7948,1156.4,14,0.59,0.0,80.98,d876a7ab-b411-4a39-9501-2b97f1beedf8,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
0ed80efd-b6c4-4c60-bb36-7b8fbdbfdcb8,6949,102.78,461.46,9,0.36,0.1,54.96,69159fb3-d9b0-4f7c-a01a-6f87093e3d76,eebe042a-6a13-4133-b768-03d7e64c9369
8a0205f1-8e0c-41e1-9bae-c90367e1386f,6950,-162.428,593.38,15,0.37,0.06,40.98,b5f1b7e3-db21-4ce8-b6c5-43b6de55ea8a,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
f98f3aad-152c-40a3-8e73-fa1ee321865f,6951,-111.89,58.49,11,0.64,0.0,4.98,69697adc-09da-4916-b233-947652f8d627,4e0e9f58-0a12-43c5-a36f-aaf11745df19
510e3b19-ee90-4f9b-bc1b-1ff4f2d049ed,6952,-95.41,38.67,9,0.49,0.06,4.18,2bf033a8-bbfd-44ce-9d9b-e024f9f4a9ed,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
fe4438e2-e237-4dec-ac9d-29d125690f31,6953,459.3896,1501.51,5,0.56,0.07,300.98,84115789-5dc5-4d6f-94d7-e611e162af4d,254f6ae9-0514-44c4-9358-31fa425339f2
b7da8212-3701-4b50-966d-816dbfe15654,6954,-15.92,17.62,1,0.42,0.06,11.33,8056fe11-c7c9-4afb-a919-1d4df4644a53,c44d630b-0c0f-4b88-bf8a-97fe9dd80d23
206cbec7-a432-4a39-8a39-24b3c03cf8d5,6955,-114.2,80.58,5,0.81,0.07,16.74,1a60700e-44ab-4e8c-a538-e982c24c9899,0270a150-478b-4fd8-b108-aa88ce2b6047
12cea3b7-218a-45fc-b3b6-13b3b4943a0c,6956,6.48672,189.82,20,0.39,0.09,9.49,26fc595c-f0e6-4ea5-97a0-a681313916ed,fde96d54-de2e-4f8d-bdf8-00923525dbd2
afe7686a-6991-405c-8c5c-a6671b77880d,6957,-25.0,25.31,4,0.37,0.1,6.64,6c15715d-2117-4e86-ac11-f356a4c47e87,80b7eed7-b363-413b-8321-c4b57ac84a00
052614dc-4076-43e0-8898-6a374e42df87,6958,255.1482,369.78,4,0.4,0.05,90.48,0b37c532-68f0-48d1-9131-391445aed35c,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
a60e1da3-5a77-4a8e-8170-01f76db21325,6959,39.4266,57.14,9,0.36,0.06,6.45,82a0c912-93a9-4a8e-a29b-91f26f6f246a,4fac729b-ee15-487d-9ede-92f1e01c133f
1b8e5a1b-5b5f-4012-92d4-fc6ba271a3a9,6960,98.3388,142.52,8,0.46,0.06,17.48,7a4e5a5d-c502-45f0-bd7a-bbc7753a5608,4e0e9f58-0a12-43c5-a36f-aaf11745df19
931ed547-e3c1-4d47-b11e-beba45978939,6961,-211.79224,780.77,11,0.41,0.01,68.81,3823fffc-b100-4815-9794-730573540ad9,f2d4d151-0bc2-458b-a4d8-57e8d540e540
033fcb38-ac86-4e83-9fd0-6f9611bda343,6962,-722.23,498.31,4,0.74,0.05,122.99,ad40276a-f3f5-4bd5-bf17-e1777b3c85a5,254f6ae9-0514-44c4-9358-31fa425339f2
29c0a2e6-ac61-4d06-b84c-1244e827f855,6963,29.56576,55.82,9,0.55,0.0,5.84,cc841444-3926-44b8-a4b4-0eb065ffd612,4ae74995-1034-481b-813d-ead1c7292f94
981759b4-9ea9-467d-8e0e-6a70c4ee568d,6964,-111.972,383.64,12,0.75,0.06,32.98,e53e3680-6c77-4e2f-b568-0107cd199f0c,bc93112c-d441-48a0-8c54-488f7c692d75
79f14494-1647-488f-b0e7-30b51769deda,6965,-0.37,30.96,1,0.54,0.05,29.34,bf92455e-e0a5-4066-91aa-878115b72c91,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
bc842f91-dc46-4c54-8c53-e35eb7d568b6,6966,-2.84928,487.56,15,0.36,0.03,30.98,8a1cd32c-6e1d-4232-a0e8-63e44b21252b,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
17d5a91b-8563-40d8-944d-83c3a25924f6,6967,30.024,431.43,20,0.35,0.03,20.98,72fcb0b4-8006-4f58-b832-7c3cce235b72,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
67893596-126b-42c7-aa66-783960219a97,6968,0.4266,57.24,18,0.56,0.08,3.28,2f1e7535-6119-4d95-b841-4e7ead93d4d0,4ae74995-1034-481b-813d-ead1c7292f94
02ac7203-cdde-4e62-b30e-54dea880b9ad,6969,-58.968,53.83,18,0.58,0.03,2.94,53374687-cd66-4a1a-a456-0a9d61d5ca3d,4ae74995-1034-481b-813d-ead1c7292f94
25bd1650-db8e-4b2e-8e2f-07688a9077e9,6970,1.656,10.31,1,0.37,0.02,6.98,49f69bf2-909c-4f68-bc63-2c13d8d14c7b,80b7eed7-b363-413b-8321-c4b57ac84a00
ca13a5e9-0820-450f-bab6-a1a0ef07a09b,6971,-269.4888,41.65,7,0.54,0.01,5.81,308a1dbc-ca7b-4be3-83c6-dffe6a3db4a4,d8ac74b0-6467-45e0-83de-90b1bde6c20f
